region,provincia,distrito,candidato,dni,esvalido
Ucayali,Coronel Portillo ,Calleria,59996445,Donna Mccormick,0
Ucayali,Coronel Portillo ,Calleria,54005813,Donna Mccormick,1
Ucayali,Coronel Portillo ,Calleria,33381452,Diane Martenez,0
Ucayali,Coronel Portillo ,Calleria,87018318,Brenton Walton,1
Ucayali,Coronel Portillo ,Calleria,82027704,Richard Scarborough,1
Ucayali,Coronel Portillo ,Calleria,88703642,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,75950678,Thomas Ahrens,1
Ucayali,Coronel Portillo ,Calleria,59446359,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,88000021,Lynn Kahan,1
Ucayali,Coronel Portillo ,Calleria,77257275,Maria Spotwood,0
Ucayali,Coronel Portillo ,Calleria,64392236,Maria Spotwood,1
Ucayali,Coronel Portillo ,Calleria,27688733,Thomas Ahrens,1
Ucayali,Coronel Portillo ,Calleria,33518824,Anthony Taylor,0
Ucayali,Coronel Portillo ,Calleria,43825711,Richard Scarborough,1
Ucayali,Coronel Portillo ,Calleria,79694104,Thomas Ahrens,1
Ucayali,Coronel Portillo ,Calleria,38898433,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,47022409,Maria Spotwood,0
Ucayali,Coronel Portillo ,Calleria,73004093,Richard Scarborough,0
Ucayali,Coronel Portillo ,Calleria,85283664,Maria Spotwood,1
Ucayali,Coronel Portillo ,Calleria,40360472,Lynn Kahan,1
Ucayali,Coronel Portillo ,Calleria,47378012,Richard Scarborough,1
Ucayali,Coronel Portillo ,Calleria,57638526,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,78998255,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,13111341,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,42986159,Diane Martenez,1
Ucayali,Coronel Portillo ,Calleria,50136137,Diane Martenez,0
Ucayali,Coronel Portillo ,Calleria,30216602,Brenton Walton,0
Ucayali,Coronel Portillo ,Calleria,31086022,Diane Martenez,1
Ucayali,Coronel Portillo ,Calleria,85227160,Reginald Lewis,1
Ucayali,Coronel Portillo ,Calleria,58803034,Reginald Lewis,1
Ucayali,Coronel Portillo ,Calleria,20619853,Lynn Kahan,0
Ucayali,Coronel Portillo ,Calleria,72748873,Lynn Kahan,1
Ucayali,Coronel Portillo ,Calleria,54273783,Richard Scarborough,0
Ucayali,Coronel Portillo ,Calleria,66182985,Anthony Taylor,0
Ucayali,Coronel Portillo ,Calleria,62684066,Richard Scarborough,0
Ucayali,Coronel Portillo ,Calleria,52169075,Anthony Taylor,1
Ucayali,Coronel Portillo ,Calleria,89702413,Brenton Walton,0
Ucayali,Coronel Portillo ,Calleria,58635072,Maria Spotwood,1
Ucayali,Coronel Portillo ,Calleria,50347827,Brenton Walton,0
Ucayali,Coronel Portillo ,Calleria,30600574,Richard Scarborough,1
Ucayali,Coronel Portillo ,Calleria,14242760,Brenton Walton,1
Ucayali,Coronel Portillo ,Calleria,28517842,Lynn Kahan,0
Ucayali,Coronel Portillo ,Calleria,82870303,Brenton Walton,1
Ucayali,Coronel Portillo ,Calleria,43975405,Reginald Lewis,1
Ucayali,Coronel Portillo ,Calleria,61038435,Diane Martenez,1
