region,provincia,distrito,candidato,dni,esvalido
Amazonas,Bagua,Bagua,68974637,Travis Long,0
Amazonas,Bagua,Bagua,70557354,Travis Long,0
Amazonas,Bagua,Bagua,33572413,Justin Morring,0
Amazonas,Bagua,Bagua,72084967,Justin Morring,1
Amazonas,Bagua,Bagua,47220680,Cynthia Stickley,0
Amazonas,Bagua,Bagua,12774057,Cynthia Stickley,0
Amazonas,Bagua,Bagua,74810794,Cynthia Stickley,1
Amazonas,Bagua,Bagua,85728106,Travis Long,1
Amazonas,Bagua,Bagua,42943271,Travis Long,1
Amazonas,Bagua,Bagua,76444012,Cynthia Stickley,0
Amazonas,Bagua,Bagua,84676162,Nancy Mullen,1
Amazonas,Bagua,Bagua,20637364,Cynthia Stickley,1
Amazonas,Bagua,Bagua,54730616,Justin Morring,1
Amazonas,Bagua,Bagua,21778843,Travis Long,0
Amazonas,Bagua,Bagua,18478674,Martha Goodspeed,0
Amazonas,Bagua,Bagua,50043672,Travis Long,1
Amazonas,Bagua,Bagua,84218644,Travis Long,0
Amazonas,Bagua,Bagua,50972796,Travis Long,0
Amazonas,Bagua,Bagua,46686178,Travis Long,0
Amazonas,Bagua,Bagua,76536350,Martha Goodspeed,1
Amazonas,Bagua,Bagua,88881087,Cynthia Stickley,1
Amazonas,Bagua,Bagua,68251703,Nancy Mullen,1
Amazonas,Bagua,Bagua,35468968,Nancy Mullen,1
Amazonas,Bagua,Bagua,66712718,Justin Morring,1
Amazonas,Bagua,Bagua,42046730,Travis Long,1
Amazonas,Bagua,Bagua,76623111,Travis Long,1
Amazonas,Bagua,Bagua,81174484,Nancy Mullen,1
Amazonas,Bagua,Bagua,68485486,Cynthia Stickley,0
Amazonas,Bagua,Bagua,22253980,Martha Goodspeed,1
Amazonas,Bagua,Bagua,11418811,Cynthia Stickley,0
Amazonas,Bagua,Bagua,74497877,Justin Morring,0
Amazonas,Bagua,Bagua,40618905,Justin Morring,0
Amazonas,Bagua,Bagua,25161713,Justin Morring,1
Amazonas,Bagua,Bagua,49228281,Travis Long,1
Amazonas,Bagua,Bagua,75339669,Travis Long,0
Amazonas,Bagua,Bagua,82382492,Justin Morring,1
Amazonas,Bagua,Bagua,36662435,Martha Goodspeed,0
Amazonas,Bagua,Bagua,32527694,Nancy Mullen,1
Amazonas,Bagua,Bagua,55520620,Nancy Mullen,1
Amazonas,Bagua,Bagua,19097435,Martha Goodspeed,0
Amazonas,Bagua,Bagua,63083262,Martha Goodspeed,1
Amazonas,Bagua,Bagua,66909670,Nancy Mullen,0
Amazonas,Bagua,Bagua,11205694,Justin Morring,1
Amazonas,Bagua,Bagua,75073122,Travis Long,1
Amazonas,Bagua,Bagua,54516575,Martha Goodspeed,1
Amazonas,Bagua,Bagua,72614667,Martha Goodspeed,0
Amazonas,Bagua,Bagua,56126295,Travis Long,0
Amazonas,Bagua,Bagua,66915919,Martha Goodspeed,0
Amazonas,Bagua,Bagua,53793829,Justin Morring,1
Amazonas,Bagua,Bagua,38288911,Cynthia Stickley,0
Amazonas,Bagua,Bagua,23734775,Cynthia Stickley,0
Amazonas,Bagua,Bagua,39080443,Martha Goodspeed,1
Amazonas,Bagua,Bagua,82031661,Travis Long,0
Amazonas,Bagua,Bagua,64550771,Cynthia Stickley,0
Amazonas,Bagua,Bagua,51522877,Travis Long,1
Amazonas,Bagua,Bagua,52455505,Travis Long,1
Amazonas,Bagua,Bagua,13857070,Justin Morring,1
Amazonas,Bagua,Bagua,78165642,Martha Goodspeed,0
Amazonas,Bagua,Bagua,37209072,Cynthia Stickley,0
Amazonas,Bagua,Bagua,30628244,Nancy Mullen,1
Amazonas,Bagua,Bagua,15592807,Martha Goodspeed,0
Amazonas,Bagua,Bagua,86317585,Martha Goodspeed,1
Amazonas,Bagua,Bagua,51413899,Martha Goodspeed,1
Amazonas,Bagua,Bagua,47627124,Nancy Mullen,0
Amazonas,Bagua,Bagua,19578536,Cynthia Stickley,0
Amazonas,Bagua,Bagua,21731465,Cynthia Stickley,0
Amazonas,Bagua,Bagua,88508944,Nancy Mullen,1
Amazonas,Bagua,Bagua,24812285,Travis Long,1
Amazonas,Bagua,Bagua,60358923,Nancy Mullen,1
Amazonas,Bagua,Bagua,68529537,Travis Long,1
Amazonas,Bagua,Bagua,53866625,Justin Morring,1
Amazonas,Bagua,Bagua,60888984,Nancy Mullen,1
Amazonas,Bagua,Bagua,81218225,Nancy Mullen,1
Amazonas,Bagua,Bagua,22660811,Cynthia Stickley,1
Amazonas,Bagua,Bagua,33045818,Travis Long,0
Amazonas,Bagua,Bagua,38973467,Travis Long,0
Amazonas,Bagua,Bagua,68714888,Nancy Mullen,0
Amazonas,Bagua,Bagua,25333251,Nancy Mullen,0
Amazonas,Bagua,Bagua,47647173,Nancy Mullen,0
Amazonas,Bagua,Bagua,41847128,Travis Long,0
Amazonas,Bagua,Bagua,11020910,Nancy Mullen,0
Amazonas,Bagua,Bagua,66636141,Cynthia Stickley,0
Amazonas,Bagua,Bagua,65581649,Cynthia Stickley,0
Amazonas,Bagua,Bagua,36715570,Cynthia Stickley,0
Amazonas,Bagua,Bagua,73915686,Cynthia Stickley,1
Amazonas,Bagua,Bagua,67981560,Martha Goodspeed,0
Amazonas,Bagua,Bagua,24544852,Travis Long,0
Amazonas,Bagua,Bagua,25941380,Justin Morring,0
Amazonas,Bagua,Bagua,53281073,Cynthia Stickley,1
Amazonas,Bagua,Bagua,76150202,Travis Long,0
Amazonas,Bagua,Bagua,87832046,Martha Goodspeed,1
Amazonas,Bagua,Bagua,83668302,Cynthia Stickley,0
Amazonas,Bagua,Bagua,76861512,Cynthia Stickley,0
Amazonas,Bagua,Bagua,36309407,Travis Long,0
Amazonas,Bagua,Bagua,43586067,Justin Morring,1
Amazonas,Bagua,Bagua,75077455,Justin Morring,1
Amazonas,Bagua,Bagua,35533087,Nancy Mullen,1
Amazonas,Bagua,Bagua,44657974,Travis Long,0
Amazonas,Bagua,Bagua,11102422,Justin Morring,1
Amazonas,Bagua,Bagua,73556823,Cynthia Stickley,1
Amazonas,Bagua,Bagua,29659152,Travis Long,0
Amazonas,Bagua,Bagua,60022518,Martha Goodspeed,1
Amazonas,Bagua,Bagua,19364934,Cynthia Stickley,1
Amazonas,Bagua,Bagua,52363035,Nancy Mullen,1
Amazonas,Bagua,Bagua,58643112,Justin Morring,1
Amazonas,Bagua,Bagua,75787077,Nancy Mullen,1
Amazonas,Bagua,Bagua,67671462,Martha Goodspeed,0
Amazonas,Bagua,Bagua,69616361,Cynthia Stickley,1
Amazonas,Bagua,Bagua,64683771,Martha Goodspeed,1
Amazonas,Bagua,Bagua,59238003,Justin Morring,0
Amazonas,Bagua,Bagua,85749499,Martha Goodspeed,1
Amazonas,Bagua,Bagua,82702743,Travis Long,1
Amazonas,Bagua,Bagua,87256836,Cynthia Stickley,0
Amazonas,Bagua,Bagua,54201715,Travis Long,0
Amazonas,Bagua,Bagua,15249941,Justin Morring,0
Amazonas,Bagua,Bagua,69997111,Justin Morring,0
Amazonas,Bagua,Bagua,63535155,Justin Morring,1
Amazonas,Bagua,Bagua,57192104,Travis Long,0
Amazonas,Bagua,Bagua,11568474,Martha Goodspeed,0
Amazonas,Bagua,Bagua,77428929,Cynthia Stickley,1
Amazonas,Bagua,Bagua,14339568,Nancy Mullen,1
Amazonas,Bagua,Bagua,28204813,Martha Goodspeed,0
Amazonas,Bagua,Bagua,85291929,Nancy Mullen,0
Amazonas,Bagua,Bagua,51774236,Martha Goodspeed,1
Amazonas,Bagua,Bagua,37920273,Cynthia Stickley,0
Amazonas,Bagua,Bagua,77031937,Justin Morring,0
Amazonas,Bagua,Bagua,21896724,Travis Long,1
Amazonas,Bagua,Bagua,42271914,Travis Long,1
Amazonas,Bagua,Bagua,20610052,Travis Long,1
Amazonas,Bagua,Bagua,84889535,Nancy Mullen,0
Amazonas,Bagua,Bagua,38235065,Nancy Mullen,1
Amazonas,Bagua,Bagua,35735176,Nancy Mullen,0
Amazonas,Bagua,Bagua,86078677,Martha Goodspeed,0
Amazonas,Bagua,Bagua,70293027,Nancy Mullen,1
Amazonas,Bagua,Bagua,22751647,Martha Goodspeed,0
Amazonas,Bagua,Bagua,21835423,Martha Goodspeed,1
Amazonas,Bagua,Bagua,27476279,Cynthia Stickley,1
Amazonas,Bagua,Bagua,78143362,Martha Goodspeed,0
Amazonas,Bagua,Bagua,33042854,Martha Goodspeed,0
Amazonas,Bagua,Bagua,73752582,Cynthia Stickley,1
Amazonas,Bagua,Bagua,12676231,Justin Morring,0
Amazonas,Bagua,Bagua,62070602,Travis Long,1
Amazonas,Bagua,Bagua,87475652,Martha Goodspeed,1
Amazonas,Bagua,Bagua,87342587,Cynthia Stickley,0
Amazonas,Bagua,Bagua,66167530,Nancy Mullen,0
Amazonas,Bagua,Bagua,78686981,Nancy Mullen,1
Amazonas,Bagua,Bagua,12208140,Martha Goodspeed,0
Amazonas,Bagua,Bagua,38582251,Travis Long,1
Amazonas,Bagua,Bagua,19685464,Nancy Mullen,1
Amazonas,Bagua,Bagua,49984337,Travis Long,1
Amazonas,Bagua,Bagua,19545304,Cynthia Stickley,1
Amazonas,Bagua,Bagua,12132430,Travis Long,1
