region,provincia,distrito,candidato,dni,esvalido
Apurímac,Abancay,Abancay,30877120,Dennis Petersen,1
Apurímac,Abancay,Abancay,69295458,Albert Bartels,1
Apurímac,Abancay,Abancay,83667264,Joseph Brown,1
Apurímac,Abancay,Abancay,69790586,Albert Bartels,0
Apurímac,Abancay,Abancay,71726178,Natalie Gomez,1
Apurímac,Abancay,Abancay,60687291,Marvin Lopez,1
Apurímac,Abancay,Abancay,16546425,James Kenely,1
Apurímac,Abancay,Abancay,26296099,James Kenely,0
Apurímac,Abancay,Abancay,36430535,Natalie Gomez,0
Apurímac,Abancay,Abancay,23687290,Natalie Gomez,1
Apurímac,Abancay,Abancay,45468287,Dennis Petersen,0
Apurímac,Abancay,Abancay,52374532,Dennis Petersen,0
Apurímac,Abancay,Abancay,82989537,Albert Bartels,1
Apurímac,Abancay,Abancay,51206351,Marvin Lopez,0
Apurímac,Abancay,Abancay,55323344,Dennis Petersen,1
Apurímac,Abancay,Abancay,56609140,Joseph Brown,0
Apurímac,Abancay,Abancay,56962902,Joseph Brown,1
Apurímac,Abancay,Abancay,22404819,Dennis Petersen,1
Apurímac,Abancay,Abancay,71899249,James Kenely,1
Apurímac,Abancay,Abancay,11089801,Joseph Brown,0
Apurímac,Abancay,Abancay,79251645,Natalie Gomez,1
Apurímac,Abancay,Abancay,18331465,Mathew Weibel,0
Apurímac,Abancay,Abancay,63848498,Marvin Lopez,1
Apurímac,Abancay,Abancay,85720921,Natalie Gomez,1
Apurímac,Abancay,Abancay,86068371,Joseph Brown,1
Apurímac,Abancay,Abancay,32307982,Mathew Weibel,0
Apurímac,Abancay,Abancay,86947853,Dennis Petersen,0
Apurímac,Abancay,Abancay,25205510,James Kenely,0
Apurímac,Abancay,Abancay,84136595,Natalie Gomez,0
Apurímac,Abancay,Abancay,23743965,Albert Bartels,1
Apurímac,Abancay,Abancay,22663470,Marvin Lopez,1
Apurímac,Abancay,Abancay,63466839,Albert Bartels,1
Apurímac,Abancay,Abancay,76671706,Dennis Petersen,0
Apurímac,Abancay,Abancay,78800771,Albert Bartels,0
Apurímac,Abancay,Abancay,89789198,Marvin Lopez,0
Apurímac,Abancay,Abancay,46097961,Dennis Petersen,1
Apurímac,Abancay,Abancay,39561714,Natalie Gomez,0
Apurímac,Abancay,Abancay,48516954,Joseph Brown,0
Apurímac,Abancay,Abancay,55135016,Natalie Gomez,1
Apurímac,Abancay,Abancay,63426168,Joseph Brown,1
Apurímac,Abancay,Abancay,25954032,James Kenely,0
Apurímac,Abancay,Abancay,40238638,Mathew Weibel,1
Apurímac,Abancay,Abancay,46774908,Dennis Petersen,0
Apurímac,Abancay,Abancay,34941483,Joseph Brown,0
Apurímac,Abancay,Abancay,69023042,Dennis Petersen,0
Apurímac,Abancay,Abancay,73165077,Marvin Lopez,1
Apurímac,Abancay,Abancay,50835176,Dennis Petersen,0
Apurímac,Abancay,Abancay,62398240,Marvin Lopez,1
Apurímac,Abancay,Abancay,26225537,James Kenely,1
Apurímac,Abancay,Abancay,66133240,Marvin Lopez,1
Apurímac,Abancay,Abancay,82347387,Natalie Gomez,1
Apurímac,Abancay,Abancay,47797736,Marvin Lopez,1
Apurímac,Abancay,Abancay,73234028,James Kenely,0
Apurímac,Abancay,Abancay,26039546,Albert Bartels,1
Apurímac,Abancay,Abancay,20654525,Joseph Brown,1
Apurímac,Abancay,Abancay,67181355,Mathew Weibel,1
Apurímac,Abancay,Abancay,44872910,Joseph Brown,0
Apurímac,Abancay,Abancay,81652740,Dennis Petersen,1
Apurímac,Abancay,Abancay,66010389,Natalie Gomez,1
Apurímac,Abancay,Abancay,59239923,James Kenely,1
Apurímac,Abancay,Abancay,84593902,Albert Bartels,1
Apurímac,Abancay,Abancay,57030085,Albert Bartels,1
Apurímac,Abancay,Abancay,69046165,Natalie Gomez,0
Apurímac,Abancay,Abancay,29166701,Joseph Brown,1
Apurímac,Abancay,Abancay,10533689,Dennis Petersen,1
Apurímac,Abancay,Abancay,52806871,Dennis Petersen,1
Apurímac,Abancay,Abancay,53705994,Mathew Weibel,0
Apurímac,Abancay,Abancay,66713473,Albert Bartels,0
Apurímac,Abancay,Abancay,85914659,Marvin Lopez,1
Apurímac,Abancay,Abancay,63054708,Dennis Petersen,0
Apurímac,Abancay,Abancay,16299769,Marvin Lopez,0
Apurímac,Abancay,Abancay,34650293,Mathew Weibel,0
Apurímac,Abancay,Abancay,22714220,Mathew Weibel,1
Apurímac,Abancay,Abancay,82407494,Mathew Weibel,1
Apurímac,Abancay,Abancay,64960171,Joseph Brown,1
Apurímac,Abancay,Abancay,48109407,Mathew Weibel,1
Apurímac,Abancay,Abancay,64759043,Joseph Brown,0
Apurímac,Abancay,Abancay,60836888,Marvin Lopez,0
Apurímac,Abancay,Abancay,71965755,Albert Bartels,1
Apurímac,Abancay,Abancay,55752853,Mathew Weibel,0
Apurímac,Abancay,Abancay,56721219,Albert Bartels,0
Apurímac,Abancay,Abancay,81868821,Natalie Gomez,1
Apurímac,Abancay,Abancay,60189985,Albert Bartels,0
Apurímac,Abancay,Abancay,18988684,Albert Bartels,0
Apurímac,Abancay,Abancay,61652428,Albert Bartels,0
Apurímac,Abancay,Abancay,70094331,Dennis Petersen,0
Apurímac,Abancay,Abancay,59251343,Albert Bartels,0
Apurímac,Abancay,Abancay,86450486,James Kenely,0
Apurímac,Abancay,Abancay,23453549,James Kenely,1
Apurímac,Abancay,Abancay,44560393,Natalie Gomez,1
Apurímac,Abancay,Abancay,74323467,Joseph Brown,0
Apurímac,Abancay,Abancay,62085471,Natalie Gomez,0
Apurímac,Abancay,Abancay,40268405,Albert Bartels,1
Apurímac,Abancay,Abancay,43980883,Joseph Brown,0
Apurímac,Abancay,Abancay,70519739,Marvin Lopez,1
