region,provincia,distrito,candidato,dni,esvalido
Apurímac,Andahuaylas,Andahuaylas,81514022,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,42392319,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,48899017,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,40332312,Joseph Brown,1
Apurímac,Andahuaylas,Andahuaylas,88917870,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,72434503,James Kenely,1
Apurímac,Andahuaylas,Andahuaylas,18591682,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,18146364,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,43899492,Dennis Petersen,0
Apurímac,Andahuaylas,Andahuaylas,86949779,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,26335124,James Kenely,1
Apurímac,Andahuaylas,Andahuaylas,57792736,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,80163287,James Kenely,0
Apurímac,Andahuaylas,Andahuaylas,17890643,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,68774715,Joseph Brown,1
Apurímac,Andahuaylas,Andahuaylas,17200492,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,58897883,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,50611476,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,47403608,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,35501287,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,45627816,Joseph Brown,1
Apurímac,Andahuaylas,Andahuaylas,31352364,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,55043788,James Kenely,0
Apurímac,Andahuaylas,Andahuaylas,75688236,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,26332364,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,22065652,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,73867004,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,72634683,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,61341247,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,80216214,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,54625526,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,45815489,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,77645011,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,44997808,Dennis Petersen,0
Apurímac,Andahuaylas,Andahuaylas,28244815,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,68172561,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,52946312,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,87623650,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,32860901,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,83268821,James Kenely,0
Apurímac,Andahuaylas,Andahuaylas,88143008,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,31944433,James Kenely,0
Apurímac,Andahuaylas,Andahuaylas,72295925,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,88334064,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,13195874,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,14293346,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,34200936,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,28646369,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,34438933,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,32272057,James Kenely,1
Apurímac,Andahuaylas,Andahuaylas,42899316,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,30314260,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,71501836,James Kenely,1
Apurímac,Andahuaylas,Andahuaylas,84628115,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,63452477,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,36087266,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,70778057,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,51056202,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,55109612,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,85475727,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,35731009,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,72941206,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,37493463,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,80553767,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,62491298,Joseph Brown,1
Apurímac,Andahuaylas,Andahuaylas,79582057,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,26472843,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,37490536,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,87167505,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,71172581,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,83165824,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,36805279,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,58174246,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,49620455,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,32321148,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,26464660,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,83809271,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,87797710,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,47003312,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,65904419,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,74041076,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,27931028,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,20450412,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,79287106,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,70663373,Albert Bartels,1
Apurímac,Andahuaylas,Andahuaylas,87748297,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,13003473,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,57925126,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,49675831,Joseph Brown,1
Apurímac,Andahuaylas,Andahuaylas,29409414,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,32370896,Marvin Lopez,1
Apurímac,Andahuaylas,Andahuaylas,57786893,Natalie Gomez,1
Apurímac,Andahuaylas,Andahuaylas,38650831,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,71697204,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,62945006,James Kenely,1
Apurímac,Andahuaylas,Andahuaylas,60892878,Mathew Weibel,0
Apurímac,Andahuaylas,Andahuaylas,43515819,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,46389105,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,61185739,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,78585369,Marvin Lopez,0
Apurímac,Andahuaylas,Andahuaylas,59159093,James Kenely,1
Apurímac,Andahuaylas,Andahuaylas,14321998,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,74426690,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,46200729,Joseph Brown,0
Apurímac,Andahuaylas,Andahuaylas,81173621,Joseph Brown,1
Apurímac,Andahuaylas,Andahuaylas,51653316,Mathew Weibel,1
Apurímac,Andahuaylas,Andahuaylas,32097226,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,25381638,Dennis Petersen,1
Apurímac,Andahuaylas,Andahuaylas,46482277,James Kenely,0
Apurímac,Andahuaylas,Andahuaylas,15727629,Natalie Gomez,0
Apurímac,Andahuaylas,Andahuaylas,57672845,Albert Bartels,0
Apurímac,Andahuaylas,Andahuaylas,55018775,Joseph Brown,1
