region,provincia,distrito,candidato,dni,esvalido
Apurímac,Grau,Chuquibambilla,61851778,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,25811534,Mathew Weibel,0
Apurímac,Grau,Chuquibambilla,19811719,Albert Bartels,0
Apurímac,Grau,Chuquibambilla,76855853,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,68853280,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,34981207,James Kenely,0
Apurímac,Grau,Chuquibambilla,49447501,Joseph Brown,0
Apurímac,Grau,Chuquibambilla,54936050,Natalie Gomez,1
Apurímac,Grau,Chuquibambilla,83825676,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,11287162,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,23131350,Dennis Petersen,1
Apurímac,Grau,Chuquibambilla,41589173,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,44486344,Natalie Gomez,0
Apurímac,Grau,Chuquibambilla,83569786,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,37519079,James Kenely,1
Apurímac,Grau,Chuquibambilla,38972223,James Kenely,0
Apurímac,Grau,Chuquibambilla,68876428,Albert Bartels,1
Apurímac,Grau,Chuquibambilla,15681787,James Kenely,0
Apurímac,Grau,Chuquibambilla,39850949,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,28200591,Natalie Gomez,1
Apurímac,Grau,Chuquibambilla,81982356,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,73459008,Natalie Gomez,0
Apurímac,Grau,Chuquibambilla,25077003,James Kenely,1
Apurímac,Grau,Chuquibambilla,33359717,James Kenely,1
Apurímac,Grau,Chuquibambilla,36593996,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,67256762,Natalie Gomez,1
Apurímac,Grau,Chuquibambilla,46740220,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,28289054,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,23756357,James Kenely,1
Apurímac,Grau,Chuquibambilla,26013625,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,30746080,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,34820146,Joseph Brown,0
Apurímac,Grau,Chuquibambilla,63291631,James Kenely,1
Apurímac,Grau,Chuquibambilla,31126367,Dennis Petersen,1
Apurímac,Grau,Chuquibambilla,87577826,James Kenely,1
Apurímac,Grau,Chuquibambilla,50084968,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,40186568,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,58273558,Joseph Brown,0
Apurímac,Grau,Chuquibambilla,65284050,Albert Bartels,0
Apurímac,Grau,Chuquibambilla,72295055,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,23777438,James Kenely,0
Apurímac,Grau,Chuquibambilla,64441365,Joseph Brown,0
Apurímac,Grau,Chuquibambilla,17557089,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,66493944,Natalie Gomez,0
Apurímac,Grau,Chuquibambilla,25555457,Dennis Petersen,1
Apurímac,Grau,Chuquibambilla,59998830,Albert Bartels,1
Apurímac,Grau,Chuquibambilla,62460831,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,88255030,Dennis Petersen,1
Apurímac,Grau,Chuquibambilla,28593056,James Kenely,0
Apurímac,Grau,Chuquibambilla,32491239,Dennis Petersen,1
Apurímac,Grau,Chuquibambilla,42340529,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,86336084,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,89406576,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,33196656,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,76070939,Marvin Lopez,1
Apurímac,Grau,Chuquibambilla,68867552,Natalie Gomez,0
Apurímac,Grau,Chuquibambilla,64340649,Albert Bartels,0
Apurímac,Grau,Chuquibambilla,70358581,Natalie Gomez,1
Apurímac,Grau,Chuquibambilla,51982699,James Kenely,1
Apurímac,Grau,Chuquibambilla,72364159,Dennis Petersen,1
Apurímac,Grau,Chuquibambilla,33361413,James Kenely,1
Apurímac,Grau,Chuquibambilla,62691940,Natalie Gomez,1
Apurímac,Grau,Chuquibambilla,40830577,James Kenely,1
Apurímac,Grau,Chuquibambilla,27938652,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,57015618,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,47170077,Albert Bartels,1
Apurímac,Grau,Chuquibambilla,10422844,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,54461328,James Kenely,0
Apurímac,Grau,Chuquibambilla,22830705,Dennis Petersen,0
Apurímac,Grau,Chuquibambilla,20171731,Albert Bartels,1
Apurímac,Grau,Chuquibambilla,41677684,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,42506603,Joseph Brown,1
Apurímac,Grau,Chuquibambilla,60510052,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,41058351,Natalie Gomez,0
Apurímac,Grau,Chuquibambilla,78532826,Mathew Weibel,1
Apurímac,Grau,Chuquibambilla,25492964,Natalie Gomez,0
Apurímac,Grau,Chuquibambilla,80382691,Marvin Lopez,0
Apurímac,Grau,Chuquibambilla,62818493,Joseph Brown,1
