region,provincia,distrito,candidato,dni,esvalido
Apurímac,Antabamba,Antabamba,89796136,James Kenely,0
Apurímac,Antabamba,Antabamba,10081341,Joseph Brown,0
Apurímac,Antabamba,Antabamba,39667251,Mathew Weibel,1
Apurímac,Antabamba,Antabamba,80515847,James Kenely,0
Apurímac,Antabamba,Antabamba,84789324,Natalie Gomez,0
Apurímac,Antabamba,Antabamba,49822446,Joseph Brown,1
Apurímac,Antabamba,Antabamba,20857360,Mathew Weibel,1
Apurímac,Antabamba,Antabamba,17288109,Mathew Weibel,0
Apurímac,Antabamba,Antabamba,49577138,Albert Bartels,1
Apurímac,Antabamba,Antabamba,23338771,James Kenely,1
Apurímac,Antabamba,Antabamba,77162386,Albert Bartels,1
Apurímac,Antabamba,Antabamba,62565868,Mathew Weibel,1
Apurímac,Antabamba,Antabamba,56883233,Joseph Brown,1
Apurímac,Antabamba,Antabamba,79002793,James Kenely,0
Apurímac,Antabamba,Antabamba,55749584,James Kenely,0
Apurímac,Antabamba,Antabamba,13994125,Albert Bartels,0
Apurímac,Antabamba,Antabamba,89422373,Dennis Petersen,0
Apurímac,Antabamba,Antabamba,40157901,Natalie Gomez,0
Apurímac,Antabamba,Antabamba,17241853,Joseph Brown,0
Apurímac,Antabamba,Antabamba,43511777,Dennis Petersen,1
Apurímac,Antabamba,Antabamba,23235033,Dennis Petersen,0
Apurímac,Antabamba,Antabamba,21380947,Mathew Weibel,1
Apurímac,Antabamba,Antabamba,24052831,Albert Bartels,1
Apurímac,Antabamba,Antabamba,16769923,Mathew Weibel,1
Apurímac,Antabamba,Antabamba,82225400,Joseph Brown,1
Apurímac,Antabamba,Antabamba,26256830,Joseph Brown,1
Apurímac,Antabamba,Antabamba,74084401,Marvin Lopez,1
Apurímac,Antabamba,Antabamba,53258275,Natalie Gomez,1
Apurímac,Antabamba,Antabamba,24788715,Marvin Lopez,0
Apurímac,Antabamba,Antabamba,63633086,Marvin Lopez,1
Apurímac,Antabamba,Antabamba,82516916,Natalie Gomez,0
Apurímac,Antabamba,Antabamba,34036194,Dennis Petersen,0
Apurímac,Antabamba,Antabamba,77495221,James Kenely,1
Apurímac,Antabamba,Antabamba,64570222,Albert Bartels,1
Apurímac,Antabamba,Antabamba,77721739,Dennis Petersen,1
Apurímac,Antabamba,Antabamba,30504101,Natalie Gomez,0
Apurímac,Antabamba,Antabamba,84067851,Dennis Petersen,1
Apurímac,Antabamba,Antabamba,39124103,Natalie Gomez,1
Apurímac,Antabamba,Antabamba,51808956,Natalie Gomez,1
Apurímac,Antabamba,Antabamba,56669883,Dennis Petersen,1
Apurímac,Antabamba,Antabamba,21363433,Natalie Gomez,0
Apurímac,Antabamba,Antabamba,16251671,James Kenely,1
Apurímac,Antabamba,Antabamba,70978364,Joseph Brown,0
Apurímac,Antabamba,Antabamba,21210870,Marvin Lopez,0
Apurímac,Antabamba,Antabamba,57141675,Joseph Brown,0
Apurímac,Antabamba,Antabamba,14539710,James Kenely,1
Apurímac,Antabamba,Antabamba,51800853,Natalie Gomez,1
Apurímac,Antabamba,Antabamba,11041446,Joseph Brown,1
Apurímac,Antabamba,Antabamba,16233003,Albert Bartels,0
Apurímac,Antabamba,Antabamba,66503724,Dennis Petersen,1
Apurímac,Antabamba,Antabamba,56431007,Dennis Petersen,1
Apurímac,Antabamba,Antabamba,22137495,Albert Bartels,0
Apurímac,Antabamba,Antabamba,44352452,Dennis Petersen,0
Apurímac,Antabamba,Antabamba,19182863,James Kenely,0
Apurímac,Antabamba,Antabamba,71685825,Albert Bartels,1
Apurímac,Antabamba,Antabamba,80684371,Joseph Brown,0
Apurímac,Antabamba,Antabamba,79741501,Dennis Petersen,0
Apurímac,Antabamba,Antabamba,63845697,Marvin Lopez,1
Apurímac,Antabamba,Antabamba,34451235,Albert Bartels,1
Apurímac,Antabamba,Antabamba,37871476,Dennis Petersen,0
Apurímac,Antabamba,Antabamba,27122527,Marvin Lopez,0
Apurímac,Antabamba,Antabamba,35644090,James Kenely,1
Apurímac,Antabamba,Antabamba,24139795,Albert Bartels,0
