region,provincia,distrito,candidato,dni,esvalido
Apurímac,Aymaraes,Chalhuanca,53899508,Joseph Brown,0
Apurímac,Aymaraes,Chalhuanca,13517234,Albert Bartels,1
Apurímac,Aymaraes,Chalhuanca,30522306,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,51616754,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,60744291,James Kenely,0
Apurímac,Aymaraes,Chalhuanca,16646634,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,10121298,James Kenely,1
Apurímac,Aymaraes,Chalhuanca,49108426,James Kenely,1
Apurímac,Aymaraes,Chalhuanca,13587088,James Kenely,1
Apurímac,Aymaraes,Chalhuanca,40225208,Albert Bartels,1
Apurímac,Aymaraes,Chalhuanca,49035085,Mathew Weibel,0
Apurímac,Aymaraes,Chalhuanca,67789596,Albert Bartels,1
Apurímac,Aymaraes,Chalhuanca,50066030,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,79871246,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,79569146,Marvin Lopez,1
Apurímac,Aymaraes,Chalhuanca,29400852,Mathew Weibel,1
Apurímac,Aymaraes,Chalhuanca,32047215,Mathew Weibel,1
Apurímac,Aymaraes,Chalhuanca,88879164,Mathew Weibel,1
Apurímac,Aymaraes,Chalhuanca,46362887,Natalie Gomez,1
Apurímac,Aymaraes,Chalhuanca,24299871,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,81873033,Natalie Gomez,1
Apurímac,Aymaraes,Chalhuanca,66162946,Natalie Gomez,1
Apurímac,Aymaraes,Chalhuanca,43263936,Mathew Weibel,0
Apurímac,Aymaraes,Chalhuanca,52854148,Albert Bartels,1
Apurímac,Aymaraes,Chalhuanca,49819865,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,30738761,Marvin Lopez,1
Apurímac,Aymaraes,Chalhuanca,58240110,James Kenely,1
Apurímac,Aymaraes,Chalhuanca,27018934,James Kenely,0
Apurímac,Aymaraes,Chalhuanca,46164132,Natalie Gomez,0
Apurímac,Aymaraes,Chalhuanca,57173892,Mathew Weibel,1
Apurímac,Aymaraes,Chalhuanca,14830547,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,64049023,Joseph Brown,0
Apurímac,Aymaraes,Chalhuanca,76444747,Natalie Gomez,0
Apurímac,Aymaraes,Chalhuanca,42779079,Dennis Petersen,1
Apurímac,Aymaraes,Chalhuanca,22025886,Dennis Petersen,0
Apurímac,Aymaraes,Chalhuanca,83822127,James Kenely,1
Apurímac,Aymaraes,Chalhuanca,86186041,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,35545449,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,59345423,Marvin Lopez,1
Apurímac,Aymaraes,Chalhuanca,83784624,Joseph Brown,0
Apurímac,Aymaraes,Chalhuanca,49425523,Marvin Lopez,1
Apurímac,Aymaraes,Chalhuanca,23794972,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,11524783,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,53999277,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,46280276,Natalie Gomez,0
Apurímac,Aymaraes,Chalhuanca,26053301,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,28330516,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,75574609,Mathew Weibel,0
Apurímac,Aymaraes,Chalhuanca,34997604,Marvin Lopez,1
Apurímac,Aymaraes,Chalhuanca,66233135,Joseph Brown,0
Apurímac,Aymaraes,Chalhuanca,37510239,Joseph Brown,0
Apurímac,Aymaraes,Chalhuanca,49626011,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,51641165,Mathew Weibel,1
Apurímac,Aymaraes,Chalhuanca,46228487,Natalie Gomez,1
Apurímac,Aymaraes,Chalhuanca,17428718,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,35105350,Joseph Brown,1
Apurímac,Aymaraes,Chalhuanca,85468023,Albert Bartels,1
Apurímac,Aymaraes,Chalhuanca,28598493,James Kenely,1
Apurímac,Aymaraes,Chalhuanca,62789006,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,27288494,Albert Bartels,0
Apurímac,Aymaraes,Chalhuanca,89567842,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,49314584,Dennis Petersen,0
Apurímac,Aymaraes,Chalhuanca,54787331,Dennis Petersen,0
Apurímac,Aymaraes,Chalhuanca,80283464,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,81219137,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,23721580,Marvin Lopez,0
Apurímac,Aymaraes,Chalhuanca,22581329,Mathew Weibel,1
Apurímac,Aymaraes,Chalhuanca,57139467,Dennis Petersen,0
Apurímac,Aymaraes,Chalhuanca,52295618,Joseph Brown,0
Apurímac,Aymaraes,Chalhuanca,68453282,Natalie Gomez,1
Apurímac,Aymaraes,Chalhuanca,15715244,Albert Bartels,1
Apurímac,Aymaraes,Chalhuanca,28297555,Dennis Petersen,1
