region,provincia,distrito,candidato,dni,esvalido
Cusco,Espinar,Espinar,52869115,Marcus Fernandez,1
Cusco,Espinar,Espinar,16821588,Susana Threet,0
Cusco,Espinar,Espinar,16118283,Claretta Jackson,0
Cusco,Espinar,Espinar,42284013,Marcus Fernandez,1
Cusco,Espinar,Espinar,19252340,Marcus Fernandez,1
Cusco,Espinar,Espinar,60676548,William Brown,0
Cusco,Espinar,Espinar,89914386,Claretta Jackson,0
Cusco,Espinar,Espinar,75340804,Claretta Jackson,1
Cusco,Espinar,Espinar,51358714,William Brown,1
Cusco,Espinar,Espinar,73807683,Susana Threet,0
Cusco,Espinar,Espinar,42298509,William Brown,1
Cusco,Espinar,Espinar,83498924,Marcus Fernandez,1
Cusco,Espinar,Espinar,42413390,Claretta Jackson,1
Cusco,Espinar,Espinar,88713245,Susana Threet,1
Cusco,Espinar,Espinar,50431318,Claretta Jackson,0
Cusco,Espinar,Espinar,71648227,William Brown,1
Cusco,Espinar,Espinar,25193977,Claretta Jackson,1
Cusco,Espinar,Espinar,17299255,William Brown,1
Cusco,Espinar,Espinar,10341729,William Brown,0
Cusco,Espinar,Espinar,64064815,Claretta Jackson,0
Cusco,Espinar,Espinar,73393526,William Brown,0
Cusco,Espinar,Espinar,73397843,Claretta Jackson,1
Cusco,Espinar,Espinar,51285140,William Brown,1
Cusco,Espinar,Espinar,35027889,Susana Threet,0
Cusco,Espinar,Espinar,24044530,Marcus Fernandez,0
Cusco,Espinar,Espinar,71222833,Claretta Jackson,1
Cusco,Espinar,Espinar,66411488,William Brown,0
Cusco,Espinar,Espinar,58205603,Claretta Jackson,1
Cusco,Espinar,Espinar,87115944,William Brown,1
Cusco,Espinar,Espinar,55860162,William Brown,0
Cusco,Espinar,Espinar,76772707,Claretta Jackson,1
Cusco,Espinar,Espinar,13482248,Susana Threet,1
Cusco,Espinar,Espinar,78895207,Claretta Jackson,1
Cusco,Espinar,Espinar,59854590,Marcus Fernandez,0
Cusco,Espinar,Espinar,43159393,William Brown,1
Cusco,Espinar,Espinar,64928357,William Brown,1
Cusco,Espinar,Espinar,29981207,Marcus Fernandez,1
Cusco,Espinar,Espinar,78979489,Marcus Fernandez,1
Cusco,Espinar,Espinar,29668434,Marcus Fernandez,0
Cusco,Espinar,Espinar,69863155,Marcus Fernandez,1
Cusco,Espinar,Espinar,79373952,Marcus Fernandez,0
Cusco,Espinar,Espinar,12064039,Marcus Fernandez,1
Cusco,Espinar,Espinar,17992660,Claretta Jackson,1
Cusco,Espinar,Espinar,14840937,Claretta Jackson,0
Cusco,Espinar,Espinar,24107554,Susana Threet,0
