region,provincia,distrito,candidato,dni,esvalido
Cusco,Quispicanchi,Urcos,41211994,William Brown,1
Cusco,Quispicanchi,Urcos,42907832,Susana Threet,1
Cusco,Quispicanchi,Urcos,41995865,Susana Threet,0
Cusco,Quispicanchi,Urcos,79317200,William Brown,1
Cusco,Quispicanchi,Urcos,82439006,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,75065626,William Brown,0
Cusco,Quispicanchi,Urcos,75212573,William Brown,0
Cusco,Quispicanchi,Urcos,48515106,Claretta Jackson,1
Cusco,Quispicanchi,Urcos,89286529,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,23550968,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,63285336,Susana Threet,0
Cusco,Quispicanchi,Urcos,46188091,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,87638631,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,56494979,William Brown,0
Cusco,Quispicanchi,Urcos,87726857,Susana Threet,0
Cusco,Quispicanchi,Urcos,35570892,William Brown,1
Cusco,Quispicanchi,Urcos,89643015,Susana Threet,1
Cusco,Quispicanchi,Urcos,42260359,Susana Threet,1
Cusco,Quispicanchi,Urcos,42000003,Claretta Jackson,1
Cusco,Quispicanchi,Urcos,33964566,Claretta Jackson,0
Cusco,Quispicanchi,Urcos,12955115,Susana Threet,1
Cusco,Quispicanchi,Urcos,43099984,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,34866486,Susana Threet,1
Cusco,Quispicanchi,Urcos,58890624,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,87206793,Susana Threet,1
Cusco,Quispicanchi,Urcos,83638322,Claretta Jackson,0
Cusco,Quispicanchi,Urcos,52747599,Susana Threet,0
Cusco,Quispicanchi,Urcos,89305888,William Brown,1
Cusco,Quispicanchi,Urcos,21248218,William Brown,0
Cusco,Quispicanchi,Urcos,22544121,William Brown,1
Cusco,Quispicanchi,Urcos,89674558,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,67775693,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,60454847,Susana Threet,1
Cusco,Quispicanchi,Urcos,42547218,William Brown,0
Cusco,Quispicanchi,Urcos,73365091,Claretta Jackson,0
Cusco,Quispicanchi,Urcos,74828571,Claretta Jackson,1
Cusco,Quispicanchi,Urcos,86141942,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,22007995,William Brown,0
Cusco,Quispicanchi,Urcos,26043155,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,56838637,William Brown,0
Cusco,Quispicanchi,Urcos,86789467,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,61426882,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,54567463,Marcus Fernandez,1
Cusco,Quispicanchi,Urcos,37358086,Marcus Fernandez,0
Cusco,Quispicanchi,Urcos,18624623,William Brown,1
Cusco,Quispicanchi,Urcos,20015299,William Brown,1
Cusco,Quispicanchi,Urcos,55654931,Susana Threet,0
Cusco,Quispicanchi,Urcos,43368397,Marcus Fernandez,0
