region,provincia,distrito,candidato,dni,esvalido
Cusco,Paruro,Paruro,69647167,Claretta Jackson,0
Cusco,Paruro,Paruro,85904725,Susana Threet,0
Cusco,Paruro,Paruro,33651230,Susana Threet,1
Cusco,Paruro,Paruro,55917615,Claretta Jackson,0
Cusco,Paruro,Paruro,38234279,Susana Threet,0
Cusco,Paruro,Paruro,16235813,Claretta Jackson,1
Cusco,Paruro,Paruro,83039422,William Brown,1
Cusco,Paruro,Paruro,88990160,William Brown,1
Cusco,Paruro,Paruro,78250207,William Brown,1
Cusco,Paruro,Paruro,75341079,William Brown,0
Cusco,Paruro,Paruro,42332169,Claretta Jackson,0
Cusco,Paruro,Paruro,70160677,Claretta Jackson,0
Cusco,Paruro,Paruro,70467704,William Brown,0
Cusco,Paruro,Paruro,19574382,William Brown,1
Cusco,Paruro,Paruro,53885651,Marcus Fernandez,0
Cusco,Paruro,Paruro,81271997,Susana Threet,1
Cusco,Paruro,Paruro,48576571,William Brown,0
Cusco,Paruro,Paruro,52931402,William Brown,0
Cusco,Paruro,Paruro,61675073,William Brown,0
Cusco,Paruro,Paruro,85104227,Marcus Fernandez,0
Cusco,Paruro,Paruro,54894226,Claretta Jackson,1
Cusco,Paruro,Paruro,15612264,Marcus Fernandez,1
Cusco,Paruro,Paruro,50426903,Marcus Fernandez,0
Cusco,Paruro,Paruro,33746050,Claretta Jackson,0
Cusco,Paruro,Paruro,19316759,Susana Threet,1
Cusco,Paruro,Paruro,42664765,Marcus Fernandez,1
Cusco,Paruro,Paruro,72516620,William Brown,1
Cusco,Paruro,Paruro,85332532,Marcus Fernandez,0
Cusco,Paruro,Paruro,11372795,Claretta Jackson,0
Cusco,Paruro,Paruro,45722786,Claretta Jackson,0
Cusco,Paruro,Paruro,49043555,Claretta Jackson,0
Cusco,Paruro,Paruro,11993076,Claretta Jackson,0
Cusco,Paruro,Paruro,10252681,Marcus Fernandez,1
Cusco,Paruro,Paruro,86917178,Claretta Jackson,1
Cusco,Paruro,Paruro,70914051,Susana Threet,1
Cusco,Paruro,Paruro,67048399,Susana Threet,0
Cusco,Paruro,Paruro,49905899,Marcus Fernandez,1
