region,provincia,distrito,candidato,dni,esvalido
Cusco,Chumbivilcas,Santo Tomas,12076120,Claretta Jackson,0
Cusco,Chumbivilcas,Santo Tomas,18041931,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,64132935,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,58775388,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,40750913,Marcus Fernandez,1
Cusco,Chumbivilcas,Santo Tomas,26268833,Marcus Fernandez,1
Cusco,Chumbivilcas,Santo Tomas,73382518,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,39368505,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,41574188,Marcus Fernandez,1
Cusco,Chumbivilcas,Santo Tomas,15523305,Marcus Fernandez,1
Cusco,Chumbivilcas,Santo Tomas,35530841,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,15842659,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,75714329,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,13312689,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,89633006,Claretta Jackson,0
Cusco,Chumbivilcas,Santo Tomas,26773110,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,38354390,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,18092767,Claretta Jackson,0
Cusco,Chumbivilcas,Santo Tomas,56571655,Claretta Jackson,0
Cusco,Chumbivilcas,Santo Tomas,43617851,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,36878778,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,64006545,Marcus Fernandez,0
Cusco,Chumbivilcas,Santo Tomas,58390162,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,55977392,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,50255560,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,23292187,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,11426223,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,18116471,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,84365745,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,74788218,Claretta Jackson,0
Cusco,Chumbivilcas,Santo Tomas,15626457,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,87027722,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,27573718,Marcus Fernandez,0
Cusco,Chumbivilcas,Santo Tomas,13863824,Susana Threet,1
Cusco,Chumbivilcas,Santo Tomas,66517751,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,11380458,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,20047365,Marcus Fernandez,0
Cusco,Chumbivilcas,Santo Tomas,79144326,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,16544059,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,68249437,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,23935010,Marcus Fernandez,1
Cusco,Chumbivilcas,Santo Tomas,25938353,Susana Threet,1
Cusco,Chumbivilcas,Santo Tomas,70490129,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,38491953,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,38491715,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,81542092,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,28314208,Susana Threet,1
Cusco,Chumbivilcas,Santo Tomas,10237404,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,52055066,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,80105127,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,46767075,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,60175849,Claretta Jackson,0
Cusco,Chumbivilcas,Santo Tomas,22358784,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,58380153,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,13698252,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,20457393,Marcus Fernandez,0
Cusco,Chumbivilcas,Santo Tomas,88480415,Marcus Fernandez,0
Cusco,Chumbivilcas,Santo Tomas,32396524,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,13165584,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,65916387,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,80148776,Susana Threet,0
Cusco,Chumbivilcas,Santo Tomas,18445725,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,59381612,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,53298418,William Brown,1
Cusco,Chumbivilcas,Santo Tomas,70766765,Marcus Fernandez,1
Cusco,Chumbivilcas,Santo Tomas,69535789,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,43435792,Claretta Jackson,1
Cusco,Chumbivilcas,Santo Tomas,48691674,Susana Threet,1
Cusco,Chumbivilcas,Santo Tomas,31564741,William Brown,0
Cusco,Chumbivilcas,Santo Tomas,51768998,Marcus Fernandez,0
