region,provincia,distrito,candidato,dni,esvalido
Cusco,Urubamba,Urubamba,80375547,Claretta Jackson,0
Cusco,Urubamba,Urubamba,88579396,Claretta Jackson,1
Cusco,Urubamba,Urubamba,16611005,William Brown,0
Cusco,Urubamba,Urubamba,49164133,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,37665300,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,25803272,Susana Threet,1
Cusco,Urubamba,Urubamba,38128691,Susana Threet,1
Cusco,Urubamba,Urubamba,66670645,William Brown,1
Cusco,Urubamba,Urubamba,27036541,William Brown,1
Cusco,Urubamba,Urubamba,48177026,William Brown,0
Cusco,Urubamba,Urubamba,77540347,Susana Threet,0
Cusco,Urubamba,Urubamba,89771139,Claretta Jackson,0
Cusco,Urubamba,Urubamba,80450790,William Brown,0
Cusco,Urubamba,Urubamba,81537420,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,46422117,William Brown,1
Cusco,Urubamba,Urubamba,24670494,Susana Threet,1
Cusco,Urubamba,Urubamba,66735270,Susana Threet,1
Cusco,Urubamba,Urubamba,67457960,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,60153078,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,53938272,William Brown,0
Cusco,Urubamba,Urubamba,56527633,Susana Threet,1
Cusco,Urubamba,Urubamba,42469682,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,89740122,William Brown,0
Cusco,Urubamba,Urubamba,85782289,Claretta Jackson,1
Cusco,Urubamba,Urubamba,85086995,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,65546472,William Brown,1
Cusco,Urubamba,Urubamba,61425394,William Brown,1
Cusco,Urubamba,Urubamba,51295391,Claretta Jackson,1
Cusco,Urubamba,Urubamba,28376728,William Brown,0
Cusco,Urubamba,Urubamba,81590631,Susana Threet,1
Cusco,Urubamba,Urubamba,57052257,William Brown,1
Cusco,Urubamba,Urubamba,48647033,Claretta Jackson,0
Cusco,Urubamba,Urubamba,16046224,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,62725275,Claretta Jackson,1
Cusco,Urubamba,Urubamba,49008388,William Brown,1
Cusco,Urubamba,Urubamba,33302340,Susana Threet,0
Cusco,Urubamba,Urubamba,75830235,Susana Threet,1
Cusco,Urubamba,Urubamba,54214821,Claretta Jackson,0
Cusco,Urubamba,Urubamba,60751546,William Brown,0
Cusco,Urubamba,Urubamba,66408913,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,65970221,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,69112239,William Brown,0
Cusco,Urubamba,Urubamba,55255023,William Brown,0
Cusco,Urubamba,Urubamba,73902192,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,45795830,William Brown,0
Cusco,Urubamba,Urubamba,70384140,William Brown,1
Cusco,Urubamba,Urubamba,14618729,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,48023302,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,27975776,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,48073469,Susana Threet,0
Cusco,Urubamba,Urubamba,82780858,Claretta Jackson,1
Cusco,Urubamba,Urubamba,79513929,Susana Threet,1
Cusco,Urubamba,Urubamba,30039560,Claretta Jackson,0
Cusco,Urubamba,Urubamba,52088496,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,41271839,Claretta Jackson,0
Cusco,Urubamba,Urubamba,39551977,Susana Threet,0
Cusco,Urubamba,Urubamba,61462546,Claretta Jackson,1
Cusco,Urubamba,Urubamba,79809444,William Brown,0
Cusco,Urubamba,Urubamba,78730731,Susana Threet,1
Cusco,Urubamba,Urubamba,54102180,Susana Threet,1
Cusco,Urubamba,Urubamba,56960261,Susana Threet,0
Cusco,Urubamba,Urubamba,25348774,Claretta Jackson,0
Cusco,Urubamba,Urubamba,87988993,William Brown,1
Cusco,Urubamba,Urubamba,17898772,William Brown,0
Cusco,Urubamba,Urubamba,41107371,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,64173398,William Brown,1
Cusco,Urubamba,Urubamba,54707519,Susana Threet,0
Cusco,Urubamba,Urubamba,87593079,Claretta Jackson,0
Cusco,Urubamba,Urubamba,27743291,William Brown,0
Cusco,Urubamba,Urubamba,76531329,William Brown,1
Cusco,Urubamba,Urubamba,39211140,William Brown,1
Cusco,Urubamba,Urubamba,80523841,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,50654957,Claretta Jackson,1
Cusco,Urubamba,Urubamba,58925378,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,42009562,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,25787416,William Brown,0
Cusco,Urubamba,Urubamba,60468600,William Brown,1
Cusco,Urubamba,Urubamba,85339009,Claretta Jackson,1
Cusco,Urubamba,Urubamba,85650980,Claretta Jackson,0
Cusco,Urubamba,Urubamba,53423223,Susana Threet,1
Cusco,Urubamba,Urubamba,81927040,William Brown,0
Cusco,Urubamba,Urubamba,11243943,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,58815378,Claretta Jackson,1
Cusco,Urubamba,Urubamba,29354433,Claretta Jackson,0
Cusco,Urubamba,Urubamba,61570015,Susana Threet,0
Cusco,Urubamba,Urubamba,45247227,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,37288835,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,20513136,William Brown,0
Cusco,Urubamba,Urubamba,58346142,Claretta Jackson,1
Cusco,Urubamba,Urubamba,34468206,Claretta Jackson,0
Cusco,Urubamba,Urubamba,62447502,Claretta Jackson,1
Cusco,Urubamba,Urubamba,27942451,Susana Threet,0
Cusco,Urubamba,Urubamba,58031960,Marcus Fernandez,1
Cusco,Urubamba,Urubamba,16279933,Susana Threet,1
Cusco,Urubamba,Urubamba,44257493,Marcus Fernandez,0
Cusco,Urubamba,Urubamba,71602506,Susana Threet,0
Cusco,Urubamba,Urubamba,53175712,Susana Threet,1
Cusco,Urubamba,Urubamba,74637557,Susana Threet,1
