region,provincia,distrito,candidato,dni,esvalido
Cajamarca,Cutervo,Cutervo,13174917,Jerry Johnson,1
Cajamarca,Cutervo,Cutervo,55893810,Jerry Johnson,0
Cajamarca,Cutervo,Cutervo,64524483,Arthur Blum,0
Cajamarca,Cutervo,Cutervo,43543266,Arthur Blum,0
Cajamarca,Cutervo,Cutervo,15533943,Frank Kass,1
Cajamarca,Cutervo,Cutervo,84789212,David Dewey,1
Cajamarca,Cutervo,Cutervo,66379096,Robert Sabatelli,0
Cajamarca,Cutervo,Cutervo,45353576,Andrew Calvin,0
Cajamarca,Cutervo,Cutervo,88984888,Jerry Johnson,1
Cajamarca,Cutervo,Cutervo,89921839,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,48724506,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,24878548,Frank Kass,0
Cajamarca,Cutervo,Cutervo,48621534,Andrew Calvin,0
Cajamarca,Cutervo,Cutervo,33866455,David Dewey,1
Cajamarca,Cutervo,Cutervo,69229239,Frank Kass,1
Cajamarca,Cutervo,Cutervo,20393254,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,52373458,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,42509518,Bonnie Brown,0
Cajamarca,Cutervo,Cutervo,84781091,David Dewey,1
Cajamarca,Cutervo,Cutervo,22875687,Frank Kass,0
Cajamarca,Cutervo,Cutervo,41113524,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,42927933,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,24523667,Jerry Johnson,1
Cajamarca,Cutervo,Cutervo,63346845,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,62159091,Frank Kass,0
Cajamarca,Cutervo,Cutervo,54747395,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,70105270,Jerry Johnson,1
Cajamarca,Cutervo,Cutervo,74999515,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,21330035,David Dewey,1
Cajamarca,Cutervo,Cutervo,65036501,Charles Mccormick,0
Cajamarca,Cutervo,Cutervo,43366394,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,68377347,Arthur Blum,0
Cajamarca,Cutervo,Cutervo,19056758,Frank Kass,1
Cajamarca,Cutervo,Cutervo,79988994,David Dewey,0
Cajamarca,Cutervo,Cutervo,17887703,Robert Sabatelli,0
Cajamarca,Cutervo,Cutervo,54863981,Bonnie Brown,0
Cajamarca,Cutervo,Cutervo,62754582,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,51440339,Frank Kass,1
Cajamarca,Cutervo,Cutervo,16421261,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,29326056,Robert Sabatelli,0
Cajamarca,Cutervo,Cutervo,39348443,David Dewey,0
Cajamarca,Cutervo,Cutervo,71341569,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,60988096,Frank Kass,0
Cajamarca,Cutervo,Cutervo,52030301,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,62513788,David Dewey,1
Cajamarca,Cutervo,Cutervo,74707073,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,56136637,Andrew Calvin,0
Cajamarca,Cutervo,Cutervo,52225485,Frank Kass,1
Cajamarca,Cutervo,Cutervo,87258198,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,14228334,David Dewey,0
Cajamarca,Cutervo,Cutervo,61987533,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,70710636,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,52796025,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,77746022,Jerry Johnson,1
Cajamarca,Cutervo,Cutervo,41112309,Andrew Calvin,0
Cajamarca,Cutervo,Cutervo,89623131,Jerry Johnson,0
Cajamarca,Cutervo,Cutervo,47766348,Charles Mccormick,0
Cajamarca,Cutervo,Cutervo,13150821,Frank Kass,1
Cajamarca,Cutervo,Cutervo,82155968,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,22517764,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,55995421,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,37940773,David Dewey,0
Cajamarca,Cutervo,Cutervo,59635042,Jerry Johnson,0
Cajamarca,Cutervo,Cutervo,37258000,Robert Sabatelli,0
Cajamarca,Cutervo,Cutervo,54571633,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,42818619,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,77872339,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,70026830,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,30922665,Arthur Blum,0
Cajamarca,Cutervo,Cutervo,25336930,Andrew Calvin,0
Cajamarca,Cutervo,Cutervo,77041863,Frank Kass,0
Cajamarca,Cutervo,Cutervo,60551524,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,46332564,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,23645025,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,40477867,Frank Kass,1
Cajamarca,Cutervo,Cutervo,74372378,Charles Mccormick,0
Cajamarca,Cutervo,Cutervo,55668669,Robert Sabatelli,0
Cajamarca,Cutervo,Cutervo,75675422,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,47572788,Jerry Johnson,0
Cajamarca,Cutervo,Cutervo,52147752,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,37798829,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,82715382,Robert Sabatelli,0
Cajamarca,Cutervo,Cutervo,61836168,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,46894956,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,87792557,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,57921156,David Dewey,1
Cajamarca,Cutervo,Cutervo,12616540,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,11291296,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,79254508,Arthur Blum,0
Cajamarca,Cutervo,Cutervo,13196973,David Dewey,0
Cajamarca,Cutervo,Cutervo,31675376,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,46260962,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,45426586,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,73530305,Frank Kass,1
Cajamarca,Cutervo,Cutervo,63691644,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,21952008,David Dewey,0
Cajamarca,Cutervo,Cutervo,26204027,Bonnie Brown,0
Cajamarca,Cutervo,Cutervo,17975706,David Dewey,0
Cajamarca,Cutervo,Cutervo,60400889,Frank Kass,0
Cajamarca,Cutervo,Cutervo,64299889,Jerry Johnson,1
Cajamarca,Cutervo,Cutervo,30108696,Bonnie Brown,0
Cajamarca,Cutervo,Cutervo,81071221,Frank Kass,0
Cajamarca,Cutervo,Cutervo,69949977,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,33735537,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,87109158,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,87421330,David Dewey,1
Cajamarca,Cutervo,Cutervo,63342008,Frank Kass,1
Cajamarca,Cutervo,Cutervo,76566916,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,56179485,Frank Kass,0
Cajamarca,Cutervo,Cutervo,25745909,Charles Mccormick,0
Cajamarca,Cutervo,Cutervo,21928421,Tamara Balmer,0
Cajamarca,Cutervo,Cutervo,17665463,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,54695069,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,64667261,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,19326637,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,80890453,Charles Mccormick,1
Cajamarca,Cutervo,Cutervo,32968953,Bonnie Brown,0
Cajamarca,Cutervo,Cutervo,62038252,Arthur Blum,1
Cajamarca,Cutervo,Cutervo,29470549,Tamara Balmer,1
Cajamarca,Cutervo,Cutervo,26185916,Andrew Calvin,1
Cajamarca,Cutervo,Cutervo,75621005,David Dewey,1
Cajamarca,Cutervo,Cutervo,78366826,Arthur Blum,0
Cajamarca,Cutervo,Cutervo,67876918,Frank Kass,1
Cajamarca,Cutervo,Cutervo,58100784,Robert Sabatelli,1
Cajamarca,Cutervo,Cutervo,39625635,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,72678991,Frank Kass,0
Cajamarca,Cutervo,Cutervo,65463096,Bonnie Brown,1
Cajamarca,Cutervo,Cutervo,50395591,Jerry Johnson,0
