region,provincia,distrito,candidato,dni,esvalido
Cajamarca,San Ignacio,San Ignacio,14465655,Tamara Balmer,1
Cajamarca,San Ignacio,San Ignacio,19447043,Bonnie Brown,0
Cajamarca,San Ignacio,San Ignacio,51557382,Charles Mccormick,0
Cajamarca,San Ignacio,San Ignacio,56682450,Robert Sabatelli,0
Cajamarca,San Ignacio,San Ignacio,31341662,Arthur Blum,0
Cajamarca,San Ignacio,San Ignacio,41421769,Tamara Balmer,0
Cajamarca,San Ignacio,San Ignacio,22269109,Tamara Balmer,0
Cajamarca,San Ignacio,San Ignacio,55267101,Jerry Johnson,0
Cajamarca,San Ignacio,San Ignacio,67175906,David Dewey,0
Cajamarca,San Ignacio,San Ignacio,25590606,Frank Kass,0
Cajamarca,San Ignacio,San Ignacio,26043167,Robert Sabatelli,1
Cajamarca,San Ignacio,San Ignacio,29595295,David Dewey,0
Cajamarca,San Ignacio,San Ignacio,39777102,Bonnie Brown,1
Cajamarca,San Ignacio,San Ignacio,68044445,Frank Kass,0
Cajamarca,San Ignacio,San Ignacio,44126405,Jerry Johnson,0
Cajamarca,San Ignacio,San Ignacio,38357055,Jerry Johnson,0
Cajamarca,San Ignacio,San Ignacio,76180087,Andrew Calvin,0
Cajamarca,San Ignacio,San Ignacio,12691243,Charles Mccormick,0
Cajamarca,San Ignacio,San Ignacio,81299212,Andrew Calvin,1
Cajamarca,San Ignacio,San Ignacio,88148756,Bonnie Brown,1
Cajamarca,San Ignacio,San Ignacio,76270150,Bonnie Brown,0
Cajamarca,San Ignacio,San Ignacio,15774525,Jerry Johnson,0
Cajamarca,San Ignacio,San Ignacio,86254267,Frank Kass,1
Cajamarca,San Ignacio,San Ignacio,41687673,David Dewey,0
Cajamarca,San Ignacio,San Ignacio,20000159,Arthur Blum,1
Cajamarca,San Ignacio,San Ignacio,24326712,Tamara Balmer,0
Cajamarca,San Ignacio,San Ignacio,69038468,Arthur Blum,0
Cajamarca,San Ignacio,San Ignacio,84655867,Bonnie Brown,1
Cajamarca,San Ignacio,San Ignacio,31581829,Robert Sabatelli,1
Cajamarca,San Ignacio,San Ignacio,34366609,Tamara Balmer,1
Cajamarca,San Ignacio,San Ignacio,46983474,David Dewey,0
Cajamarca,San Ignacio,San Ignacio,18085368,David Dewey,1
Cajamarca,San Ignacio,San Ignacio,86619542,Bonnie Brown,1
Cajamarca,San Ignacio,San Ignacio,66603895,David Dewey,1
Cajamarca,San Ignacio,San Ignacio,89391902,Tamara Balmer,0
Cajamarca,San Ignacio,San Ignacio,14865392,Bonnie Brown,0
Cajamarca,San Ignacio,San Ignacio,23552599,Charles Mccormick,0
Cajamarca,San Ignacio,San Ignacio,49516039,Tamara Balmer,0
Cajamarca,San Ignacio,San Ignacio,63704478,Tamara Balmer,1
Cajamarca,San Ignacio,San Ignacio,21385633,Jerry Johnson,1
Cajamarca,San Ignacio,San Ignacio,63842771,Robert Sabatelli,0
Cajamarca,San Ignacio,San Ignacio,60947108,Bonnie Brown,1
Cajamarca,San Ignacio,San Ignacio,58563426,David Dewey,0
