region,provincia,distrito,candidato,dni,esvalido
Cajamarca,Santa Cruz,Santa Cruz,59341902,Tamara Balmer,0
Cajamarca,Santa Cruz,Santa Cruz,89551345,David Dewey,1
Cajamarca,Santa Cruz,Santa Cruz,86779740,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,67186555,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,32027987,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,25555880,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,88094996,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,41171520,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,70553002,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,12549029,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,85800681,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,54345146,Arthur Blum,1
Cajamarca,Santa Cruz,Santa Cruz,11508776,Robert Sabatelli,1
Cajamarca,Santa Cruz,Santa Cruz,79534763,Bonnie Brown,1
Cajamarca,Santa Cruz,Santa Cruz,81806818,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,76698474,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,74869296,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,36301536,David Dewey,0
Cajamarca,Santa Cruz,Santa Cruz,63924396,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,13032360,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,63280857,Bonnie Brown,1
Cajamarca,Santa Cruz,Santa Cruz,41204095,Bonnie Brown,1
Cajamarca,Santa Cruz,Santa Cruz,38029064,Bonnie Brown,0
Cajamarca,Santa Cruz,Santa Cruz,34724264,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,53409161,Arthur Blum,1
Cajamarca,Santa Cruz,Santa Cruz,32742983,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,68785882,Andrew Calvin,1
Cajamarca,Santa Cruz,Santa Cruz,60349580,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,31119226,Bonnie Brown,0
Cajamarca,Santa Cruz,Santa Cruz,44181031,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,79251495,Jerry Johnson,1
Cajamarca,Santa Cruz,Santa Cruz,44538256,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,76821674,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,80119325,Jerry Johnson,1
Cajamarca,Santa Cruz,Santa Cruz,82304014,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,63703657,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,39061804,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,23470442,Bonnie Brown,0
Cajamarca,Santa Cruz,Santa Cruz,30839247,David Dewey,1
Cajamarca,Santa Cruz,Santa Cruz,59209120,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,87306321,Arthur Blum,1
Cajamarca,Santa Cruz,Santa Cruz,59215051,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,22177529,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,63476419,Tamara Balmer,0
Cajamarca,Santa Cruz,Santa Cruz,21837719,Andrew Calvin,1
Cajamarca,Santa Cruz,Santa Cruz,63128537,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,72593554,Tamara Balmer,0
Cajamarca,Santa Cruz,Santa Cruz,13152672,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,46428838,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,52254472,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,30613029,Bonnie Brown,0
Cajamarca,Santa Cruz,Santa Cruz,24804214,Charles Mccormick,1
Cajamarca,Santa Cruz,Santa Cruz,83807790,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,24823102,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,85810141,Robert Sabatelli,1
Cajamarca,Santa Cruz,Santa Cruz,65056736,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,78947326,Jerry Johnson,1
Cajamarca,Santa Cruz,Santa Cruz,62817280,David Dewey,0
Cajamarca,Santa Cruz,Santa Cruz,74524707,Bonnie Brown,1
Cajamarca,Santa Cruz,Santa Cruz,72698855,Frank Kass,0
Cajamarca,Santa Cruz,Santa Cruz,59902281,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,48873390,Arthur Blum,0
Cajamarca,Santa Cruz,Santa Cruz,24700885,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,69668581,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,33974125,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,38570048,Frank Kass,0
Cajamarca,Santa Cruz,Santa Cruz,26625358,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,70134297,Bonnie Brown,0
Cajamarca,Santa Cruz,Santa Cruz,35137314,Bonnie Brown,1
Cajamarca,Santa Cruz,Santa Cruz,17462344,Frank Kass,0
Cajamarca,Santa Cruz,Santa Cruz,29048127,Arthur Blum,0
Cajamarca,Santa Cruz,Santa Cruz,12456125,Tamara Balmer,0
Cajamarca,Santa Cruz,Santa Cruz,58417734,David Dewey,1
Cajamarca,Santa Cruz,Santa Cruz,51335401,Bonnie Brown,0
Cajamarca,Santa Cruz,Santa Cruz,18258546,Frank Kass,1
Cajamarca,Santa Cruz,Santa Cruz,86138070,Andrew Calvin,0
Cajamarca,Santa Cruz,Santa Cruz,84076020,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,11248725,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,79911572,David Dewey,0
Cajamarca,Santa Cruz,Santa Cruz,20298281,Jerry Johnson,1
Cajamarca,Santa Cruz,Santa Cruz,16619238,Arthur Blum,1
Cajamarca,Santa Cruz,Santa Cruz,47604626,David Dewey,1
Cajamarca,Santa Cruz,Santa Cruz,66555586,David Dewey,1
Cajamarca,Santa Cruz,Santa Cruz,85459064,Frank Kass,0
Cajamarca,Santa Cruz,Santa Cruz,89482096,Frank Kass,0
Cajamarca,Santa Cruz,Santa Cruz,31430371,Tamara Balmer,1
Cajamarca,Santa Cruz,Santa Cruz,63133666,Jerry Johnson,1
Cajamarca,Santa Cruz,Santa Cruz,60414677,Jerry Johnson,1
Cajamarca,Santa Cruz,Santa Cruz,83215406,Jerry Johnson,0
Cajamarca,Santa Cruz,Santa Cruz,58476906,Charles Mccormick,0
Cajamarca,Santa Cruz,Santa Cruz,68289837,Jerry Johnson,1
