region,provincia,distrito,candidato,dni,esvalido
Cajamarca,San Miguel,San Miguel,23970424,Arthur Blum,1
Cajamarca,San Miguel,San Miguel,77989179,Frank Kass,0
Cajamarca,San Miguel,San Miguel,10168685,Robert Sabatelli,1
Cajamarca,San Miguel,San Miguel,55902197,Andrew Calvin,1
Cajamarca,San Miguel,San Miguel,59028259,Bonnie Brown,1
Cajamarca,San Miguel,San Miguel,17330088,Charles Mccormick,1
Cajamarca,San Miguel,San Miguel,80116682,Bonnie Brown,1
Cajamarca,San Miguel,San Miguel,77668766,Robert Sabatelli,1
Cajamarca,San Miguel,San Miguel,46756353,Arthur Blum,0
Cajamarca,San Miguel,San Miguel,27857765,Bonnie Brown,0
Cajamarca,San Miguel,San Miguel,61836271,Charles Mccormick,0
Cajamarca,San Miguel,San Miguel,13813866,David Dewey,1
Cajamarca,San Miguel,San Miguel,69967269,Charles Mccormick,1
Cajamarca,San Miguel,San Miguel,44902833,Frank Kass,1
Cajamarca,San Miguel,San Miguel,15159080,Frank Kass,0
Cajamarca,San Miguel,San Miguel,79851192,Robert Sabatelli,1
Cajamarca,San Miguel,San Miguel,74554714,Tamara Balmer,1
Cajamarca,San Miguel,San Miguel,26915517,Charles Mccormick,1
Cajamarca,San Miguel,San Miguel,53247011,Jerry Johnson,0
Cajamarca,San Miguel,San Miguel,28397072,Arthur Blum,1
Cajamarca,San Miguel,San Miguel,58435125,Charles Mccormick,0
Cajamarca,San Miguel,San Miguel,61202353,Tamara Balmer,0
Cajamarca,San Miguel,San Miguel,82628247,Arthur Blum,0
Cajamarca,San Miguel,Bolívar,24553840,Jerry Johnson,0
Cajamarca,San Miguel,Bolívar,51767319,David Dewey,0
Cajamarca,San Miguel,Bolívar,44306198,David Dewey,1
Cajamarca,San Miguel,Bolívar,40172769,Bonnie Brown,1
Cajamarca,San Miguel,Bolívar,51350532,David Dewey,1
Cajamarca,San Miguel,Bolívar,75521664,Andrew Calvin,1
Cajamarca,San Miguel,Bolívar,33300420,Arthur Blum,1
Cajamarca,San Miguel,Bolívar,33903960,Tamara Balmer,1
