region,provincia,distrito,candidato,dni,esvalido
Cajamarca,Cajabamba,Cajabamba,67165206,Bonnie Brown,0
Cajamarca,Cajabamba,Cajabamba,27893898,David Dewey,0
Cajamarca,Cajabamba,Cajabamba,26800096,Frank Kass,0
Cajamarca,Cajabamba,Cajabamba,74332196,Andrew Calvin,0
Cajamarca,Cajabamba,Cajabamba,74099014,Charles Mccormick,0
Cajamarca,Cajabamba,Cajabamba,61425839,Robert Sabatelli,1
Cajamarca,Cajabamba,Cajabamba,30831106,Tamara Balmer,0
Cajamarca,Cajabamba,Cajabamba,39112384,Charles Mccormick,1
Cajamarca,Cajabamba,Cajabamba,59517263,Robert Sabatelli,0
Cajamarca,Cajabamba,Cajabamba,88671450,Frank Kass,1
Cajamarca,Cajabamba,Cajabamba,71816999,Robert Sabatelli,1
Cajamarca,Cajabamba,Cajabamba,46178266,Charles Mccormick,0
Cajamarca,Cajabamba,Cajabamba,32245752,Charles Mccormick,0
Cajamarca,Cajabamba,Cajabamba,19283609,Bonnie Brown,1
Cajamarca,Cajabamba,Cajabamba,87994109,Charles Mccormick,0
Cajamarca,Cajabamba,Cajabamba,29498588,Bonnie Brown,0
Cajamarca,Cajabamba,Cajabamba,63849657,Tamara Balmer,0
Cajamarca,Cajabamba,Cajabamba,53221596,David Dewey,0
Cajamarca,Cajabamba,Cajabamba,19132143,Charles Mccormick,1
Cajamarca,Cajabamba,Cajabamba,62686256,Jerry Johnson,0
Cajamarca,Cajabamba,Cajabamba,72895719,Charles Mccormick,0
Cajamarca,Cajabamba,Cajabamba,38428437,Bonnie Brown,0
Cajamarca,Cajabamba,Cajabamba,55525168,Frank Kass,1
Cajamarca,Cajabamba,Cajabamba,12306644,Arthur Blum,0
Cajamarca,Cajabamba,Cajabamba,59640471,Jerry Johnson,0
Cajamarca,Cajabamba,Cajabamba,53028202,Frank Kass,0
Cajamarca,Cajabamba,Cajabamba,86696875,Andrew Calvin,0
Cajamarca,Cajabamba,Cajabamba,76904093,Robert Sabatelli,1
Cajamarca,Cajabamba,Cajabamba,17858881,David Dewey,0
Cajamarca,Cajabamba,Cajabamba,53119683,Tamara Balmer,1
Cajamarca,Cajabamba,Cajabamba,41216222,Robert Sabatelli,1
Cajamarca,Cajabamba,Cajabamba,48651714,Andrew Calvin,1
Cajamarca,Cajabamba,Cajabamba,75798184,Robert Sabatelli,1
Cajamarca,Cajabamba,Cajabamba,13491194,Frank Kass,1
Cajamarca,Cajabamba,Cajabamba,67570083,Charles Mccormick,1
Cajamarca,Cajabamba,Cajabamba,63161694,Tamara Balmer,0
Cajamarca,Cajabamba,Cajabamba,16128256,Tamara Balmer,1
Cajamarca,Cajabamba,Cajabamba,21656033,Jerry Johnson,0
Cajamarca,Cajabamba,Cajabamba,66644959,Charles Mccormick,1
Cajamarca,Cajabamba,Cajabamba,41833458,Robert Sabatelli,1
Cajamarca,Cajabamba,Cachachi,45270764,Charles Mccormick,0
Cajamarca,Cajabamba,Cachachi,79382674,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,87955463,Jerry Johnson,1
Cajamarca,Cajabamba,Cachachi,25282401,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,87012680,Bonnie Brown,1
Cajamarca,Cajabamba,Cachachi,53184929,Tamara Balmer,0
Cajamarca,Cajabamba,Cachachi,86058978,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,75327357,Jerry Johnson,1
Cajamarca,Cajabamba,Cachachi,46322803,Arthur Blum,1
Cajamarca,Cajabamba,Cachachi,47712407,David Dewey,0
Cajamarca,Cajabamba,Cachachi,87045570,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,62706883,Tamara Balmer,0
Cajamarca,Cajabamba,Cachachi,72017711,Robert Sabatelli,0
Cajamarca,Cajabamba,Cachachi,47532402,Tamara Balmer,0
Cajamarca,Cajabamba,Cachachi,42563825,David Dewey,0
Cajamarca,Cajabamba,Cachachi,16669090,Frank Kass,0
Cajamarca,Cajabamba,Cachachi,47682000,Tamara Balmer,1
Cajamarca,Cajabamba,Cachachi,88526738,Arthur Blum,0
Cajamarca,Cajabamba,Cachachi,63337287,Tamara Balmer,1
Cajamarca,Cajabamba,Cachachi,67858531,Andrew Calvin,1
Cajamarca,Cajabamba,Cachachi,83386005,Arthur Blum,1
Cajamarca,Cajabamba,Cachachi,77883989,Charles Mccormick,1
Cajamarca,Cajabamba,Cachachi,49028132,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,30028156,Jerry Johnson,0
Cajamarca,Cajabamba,Cachachi,35653962,Andrew Calvin,1
Cajamarca,Cajabamba,Cachachi,68955105,Charles Mccormick,0
Cajamarca,Cajabamba,Cachachi,61075536,Jerry Johnson,0
Cajamarca,Cajabamba,Cachachi,52858192,Robert Sabatelli,0
Cajamarca,Cajabamba,Cachachi,28766323,Robert Sabatelli,0
Cajamarca,Cajabamba,Cachachi,85841757,Andrew Calvin,1
Cajamarca,Cajabamba,Cachachi,63693681,Jerry Johnson,1
Cajamarca,Cajabamba,Cachachi,48944904,Robert Sabatelli,0
Cajamarca,Cajabamba,Cachachi,30789738,Charles Mccormick,0
Cajamarca,Cajabamba,Cachachi,27996715,David Dewey,0
Cajamarca,Cajabamba,Cachachi,84637988,Arthur Blum,0
Cajamarca,Cajabamba,Cachachi,75262480,Charles Mccormick,1
Cajamarca,Cajabamba,Cachachi,33922257,Arthur Blum,1
Cajamarca,Cajabamba,Cachachi,63330807,David Dewey,1
Cajamarca,Cajabamba,Cachachi,82687631,Tamara Balmer,1
Cajamarca,Cajabamba,Cachachi,25304750,Robert Sabatelli,0
Cajamarca,Cajabamba,Cachachi,14991413,David Dewey,1
Cajamarca,Cajabamba,Cachachi,13144299,David Dewey,0
Cajamarca,Cajabamba,Cachachi,21811782,Tamara Balmer,1
Cajamarca,Cajabamba,Cachachi,44529544,Bonnie Brown,0
Cajamarca,Cajabamba,Cachachi,60422389,Arthur Blum,0
Cajamarca,Cajabamba,Cachachi,57050431,Frank Kass,0
Cajamarca,Cajabamba,Cachachi,71535084,Frank Kass,0
Cajamarca,Cajabamba,Cachachi,52976946,Frank Kass,1
Cajamarca,Cajabamba,Cachachi,39428825,David Dewey,1
Cajamarca,Cajabamba,Cachachi,43187998,Jerry Johnson,1
Cajamarca,Cajabamba,Cachachi,25472495,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,53541147,Andrew Calvin,0
Cajamarca,Cajabamba,Cachachi,33795234,Andrew Calvin,1
Cajamarca,Cajabamba,Cachachi,65776722,Jerry Johnson,1
Cajamarca,Cajabamba,Cachachi,69933331,Tamara Balmer,0
Cajamarca,Cajabamba,Cachachi,32455061,Jerry Johnson,0
Cajamarca,Cajabamba,Cachachi,26892578,Andrew Calvin,1
Cajamarca,Cajabamba,Cachachi,67700729,Bonnie Brown,1
Cajamarca,Cajabamba,Cachachi,49193799,Robert Sabatelli,0
Cajamarca,Cajabamba,Cachachi,19007784,David Dewey,1
Cajamarca,Cajabamba,Cachachi,46044767,Bonnie Brown,1
