region,provincia,distrito,candidato,dni,esvalido
Ayacucho,Huanta,Huanta,65453839,Charles Gilbert,0
Ayacucho,Huanta,Huanta,68772172,Wendell Corf,0
Ayacucho,Huanta,Huanta,21098776,Benjamin Kingsley,0
Ayacucho,Huanta,Huanta,57558770,Richard Miller,0
Ayacucho,Huanta,Huanta,18524094,Benjamin Kingsley,0
Ayacucho,Huanta,Huanta,61954538,Sally Owens,1
Ayacucho,Huanta,Huanta,61135183,Benjamin Kingsley,1
Ayacucho,Huanta,Huanta,54066111,Russell Rivers,1
Ayacucho,Huanta,Huanta,42664285,Benjamin Kingsley,1
Ayacucho,Huanta,Huanta,49261833,Eli Gober,0
Ayacucho,Huanta,Huanta,73689644,Sally Owens,1
Ayacucho,Huanta,Huanta,46496804,Richard Miller,1
Ayacucho,Huanta,Huanta,38648516,Sally Owens,1
Ayacucho,Huanta,Huanta,72446128,Charles Gilbert,0
Ayacucho,Huanta,Huanta,22052270,Benjamin Kingsley,0
Ayacucho,Huanta,Huanta,50527431,Wendell Corf,1
Ayacucho,Huanta,Huanta,22937338,Elizabeth Cook,1
Ayacucho,Huanta,Huanta,45587291,Eli Gober,1
Ayacucho,Huanta,Huanta,15884426,Russell Rivers,0
Ayacucho,Huanta,Huanta,37475626,Benjamin Kingsley,1
Ayacucho,Huanta,Huanta,30974393,James Myers,1
Ayacucho,Huanta,Huanta,87585566,Russell Rivers,1
Ayacucho,Huanta,Huanta,60869291,Wendell Corf,1
Ayacucho,Huanta,Huanta,46653132,Eli Gober,1
Ayacucho,Huanta,Huanta,35761114,Lori Anchondo,1
Ayacucho,Huanta,Huanta,69829049,Charles Gilbert,1
Ayacucho,Huanta,Huanta,68959474,Lori Anchondo,1
Ayacucho,Huanta,Huanta,50989009,James Myers,1
Ayacucho,Huanta,Huanta,53530161,Richard Miller,0
Ayacucho,Huanta,Huanta,51307430,Elizabeth Cook,1
Ayacucho,Huanta,Huanta,69408697,Richard Miller,1
Ayacucho,Huanta,Huanta,86947107,Russell Rivers,0
Ayacucho,Huanta,Huanta,77574485,Charles Gilbert,0
Ayacucho,Huanta,Huanta,66457796,Benjamin Kingsley,1
Ayacucho,Huanta,Huanta,19613934,James Myers,1
Ayacucho,Huanta,Huanta,20069191,Russell Rivers,0
Ayacucho,Huanta,Huanta,79009500,Eli Gober,0
Ayacucho,Huanta,Huanta,82922193,Richard Miller,1
Ayacucho,Huanta,Huanta,82502425,Sally Owens,0
Ayacucho,Huanta,Huanta,58268701,Benjamin Kingsley,1
Ayacucho,Huanta,Huanta,54590186,Charles Gilbert,0
Ayacucho,Huanta,Huanta,55656579,Benjamin Kingsley,0
Ayacucho,Huanta,Huanta,57703408,Lori Anchondo,0
Ayacucho,Huanta,Huanta,24191547,Elizabeth Cook,0
Ayacucho,Huanta,Huanta,39450344,James Myers,0
Ayacucho,Huanta,Huanta,19548155,Elizabeth Cook,0
