region,provincia,distrito,candidato,dni,esvalido
Áncash,Antonio Raymondi,Llamellin,65150146,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,20653561,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,23352064,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,48383643,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,32760039,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,72609382,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,72032194,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,81065859,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,41628761,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,83523816,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,78620170,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,69011582,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,56119980,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,11538886,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,72869091,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,82986895,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,54851145,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,21333827,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,68516758,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,38728956,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,19035020,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,58247844,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,30400344,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,24536596,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,32341848,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,44058745,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,61346663,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,32325508,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,51200563,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,70210042,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,44805168,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,44356314,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,29520569,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,65206986,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,17751567,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,34273360,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,47472960,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,30324659,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,65329208,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,72899367,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,71276008,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,38737964,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,65143940,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,89688005,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,32004261,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,79051931,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,59841206,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,43156653,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,54561078,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,49770414,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,31110963,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,88629889,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,18678459,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,27692232,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,42067418,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,88324035,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,82681955,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,73739975,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,21424486,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,41940598,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,30317483,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,49676128,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,10502324,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,35351323,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,38715498,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,16419817,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,66558171,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,65765130,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,39619643,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,89815656,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,74499986,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,60825875,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,59150651,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,40531495,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,17874284,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,44213652,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,49396263,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,78373954,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,64851630,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,70721353,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,48065911,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,48987113,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,10135800,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,45559327,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,16099142,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,48266956,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,78146118,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,25603407,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,40203841,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,47627878,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,85030061,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,29947545,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,60571192,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,57937759,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,14048025,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,71620606,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,52086676,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,11256813,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,50094781,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,59071567,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,73574368,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,14166478,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,58830337,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,88762243,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,41686154,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,51905211,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,17976604,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,59194397,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,52677113,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,28493191,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,11976671,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,44983436,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,17676875,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,42496495,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,59758730,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,23216639,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,13400822,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,28784561,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,13302595,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,88718235,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,29407113,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,26187210,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,22626128,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,84051530,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,17262865,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,86959819,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,74513591,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,45533733,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,44467236,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,16877257,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,70381243,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,59811417,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,30501514,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,14139396,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,37925542,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,52802873,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,38052637,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,28395296,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,45050021,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,81640215,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,31872735,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,64894094,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,40676230,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,25806950,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,88382827,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,36280284,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,11848188,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,64634721,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,67126917,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,58573466,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,34918413,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,13217617,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,33659083,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,32100455,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,19613214,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,58112672,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,76305917,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,50372674,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,65051343,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,73889880,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,24005275,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,21727326,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,33955303,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,66841072,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,27110125,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,65028960,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,64327898,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,10351322,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,76938364,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,53616211,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,87385459,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,22301742,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,85376890,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,22281683,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,66258147,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,58564529,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,11151935,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,75961524,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,56910300,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,28144032,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,82894735,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,59354404,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,13902043,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,16214869,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,34400412,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,51770403,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,83376943,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,81964023,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,48470439,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,21221634,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,43055884,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,51486971,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,30018670,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,20860417,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,63217350,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,57289485,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,57280532,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,34049755,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,19289872,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,62470964,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,41295480,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,32057529,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,23099992,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,57762929,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,50971638,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,47520281,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,47837247,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,31052565,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,20454751,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,34040893,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,54214003,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,42936538,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,75204332,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,24075668,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,48172928,Virginia Stinson,1
Áncash,Antonio Raymondi,Llamellin,28039276,James Ratliff,1
Áncash,Antonio Raymondi,Llamellin,20853387,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,62160172,Helen Mathias,0
Áncash,Antonio Raymondi,Llamellin,47732358,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,22595227,Virginia Stinson,0
Áncash,Antonio Raymondi,Llamellin,44886603,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,41323075,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,18561435,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,80486966,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,40283494,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,75058736,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,63867216,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,17294298,Helen Mathias,1
Áncash,Antonio Raymondi,Llamellin,66098145,Irene Reiher,1
Áncash,Antonio Raymondi,Llamellin,61158154,Terrell Gregory,0
Áncash,Antonio Raymondi,Llamellin,55614751,Terrell Gregory,1
Áncash,Antonio Raymondi,Llamellin,41049658,Irene Reiher,0
Áncash,Antonio Raymondi,Llamellin,83408571,James Ratliff,0
Áncash,Antonio Raymondi,Llamellin,76912382,Irene Reiher,1
Áncash,Antonio Raymondi,Aczo,42656336,Irene Reiher,0
Áncash,Antonio Raymondi,Aczo,64519535,Terrell Gregory,0
Áncash,Antonio Raymondi,Aczo,58818991,Irene Reiher,1
Áncash,Antonio Raymondi,Aczo,63726416,Helen Mathias,1
Áncash,Antonio Raymondi,Aczo,83288424,James Ratliff,1
Áncash,Antonio Raymondi,Aczo,36269962,Irene Reiher,0
Áncash,Antonio Raymondi,Aczo,36904080,Irene Reiher,0
Áncash,Antonio Raymondi,Aczo,35553112,Helen Mathias,0
Áncash,Antonio Raymondi,Aczo,47375479,Terrell Gregory,1
Áncash,Antonio Raymondi,Aczo,61415535,Irene Reiher,0
Áncash,Antonio Raymondi,Aczo,79765746,Irene Reiher,0
Áncash,Antonio Raymondi,Aczo,50259291,Terrell Gregory,1
Áncash,Antonio Raymondi,Aczo,35529940,James Ratliff,1
Áncash,Antonio Raymondi,Aczo,12642858,James Ratliff,1
Áncash,Antonio Raymondi,Aczo,67718017,Terrell Gregory,0
Áncash,Antonio Raymondi,Aczo,36549891,Virginia Stinson,0
Áncash,Antonio Raymondi,Aczo,28035155,James Ratliff,0
Áncash,Antonio Raymondi,Aczo,76779396,Terrell Gregory,0
Áncash,Antonio Raymondi,Aczo,26607678,Irene Reiher,0
Áncash,Antonio Raymondi,Aczo,31030955,Irene Reiher,1
