region,provincia,distrito,candidato,dni,esvalido
Áncash,Carlos Fermín Fitzcarrald,San Luis,31887069,Helen Mathias,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,21981771,James Ratliff,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,82207432,Virginia Stinson,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,62910536,Virginia Stinson,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,20009115,Irene Reiher,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,86696383,Irene Reiher,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,30422013,Helen Mathias,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,37967550,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,80744944,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,71631932,Irene Reiher,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,58950401,Helen Mathias,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,20033691,Terrell Gregory,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,79177530,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,47258250,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,73117130,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,87598160,Virginia Stinson,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,16696127,Helen Mathias,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,10742353,Virginia Stinson,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,86136916,Terrell Gregory,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,73815141,Irene Reiher,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,71756035,Virginia Stinson,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,28995836,Helen Mathias,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,50345119,Terrell Gregory,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,32791694,Helen Mathias,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,46759744,James Ratliff,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,80985264,Helen Mathias,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,31674957,Helen Mathias,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,89356925,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,35010898,Helen Mathias,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,74626107,Terrell Gregory,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,84780519,Terrell Gregory,0
Áncash,Carlos Fermín Fitzcarrald,San Luis,56376631,James Ratliff,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,24978096,Helen Mathias,1
Áncash,Carlos Fermín Fitzcarrald,San Luis,27008899,Terrell Gregory,0
