region,provincia,distrito,candidato,dni,esvalido
Áncash,Ocros,Ocros,73469799,Helen Mathias,0
Áncash,Ocros,Ocros,15787352,Terrell Gregory,1
Áncash,Ocros,Ocros,76372836,Helen Mathias,0
Áncash,Ocros,Ocros,77945152,Terrell Gregory,0
Áncash,Ocros,Ocros,39846591,Terrell Gregory,1
Áncash,Ocros,Ocros,15962676,James Ratliff,0
Áncash,Ocros,Ocros,67819858,Irene Reiher,1
Áncash,Ocros,Ocros,19820452,Irene Reiher,0
Áncash,Ocros,Ocros,20039933,Virginia Stinson,1
Áncash,Ocros,Ocros,53447840,Terrell Gregory,1
Áncash,Ocros,Ocros,47546841,Terrell Gregory,1
Áncash,Ocros,Ocros,62953349,Helen Mathias,0
Áncash,Ocros,Ocros,13856759,Virginia Stinson,1
Áncash,Ocros,Ocros,38003731,James Ratliff,0
Áncash,Ocros,Ocros,24004188,Helen Mathias,0
Áncash,Ocros,Ocros,87882756,Terrell Gregory,0
Áncash,Ocros,Ocros,81220662,Virginia Stinson,0
Áncash,Ocros,Ocros,83008342,James Ratliff,1
Áncash,Ocros,Ocros,72938201,Helen Mathias,0
Áncash,Ocros,Ocros,11604396,Virginia Stinson,0
Áncash,Ocros,Ocros,84397660,Helen Mathias,0
Áncash,Ocros,Ocros,53182825,James Ratliff,0
Áncash,Ocros,Ocros,30722881,Irene Reiher,0
Áncash,Ocros,Ocros,77388531,Helen Mathias,0
Áncash,Ocros,Ocros,27586415,Helen Mathias,1
Áncash,Ocros,Ocros,67309669,Terrell Gregory,0
Áncash,Ocros,Ocros,79528195,Virginia Stinson,1
Áncash,Ocros,Ocros,79736765,Irene Reiher,1
Áncash,Ocros,Ocros,50454262,James Ratliff,0
Áncash,Ocros,Ocros,14277585,Helen Mathias,1
Áncash,Ocros,Ocros,65869901,Terrell Gregory,1
Áncash,Ocros,Ocros,26393255,Terrell Gregory,1
Áncash,Ocros,Ocros,18732250,Helen Mathias,0
Áncash,Ocros,Ocros,39264899,Irene Reiher,0
Áncash,Ocros,Ocros,60376080,Irene Reiher,0
Áncash,Ocros,Ocros,18339727,Irene Reiher,1
Áncash,Ocros,Ocros,28139235,Irene Reiher,1
Áncash,Ocros,Ocros,44757512,Helen Mathias,0
Áncash,Ocros,Ocros,53363261,Terrell Gregory,0
Áncash,Ocros,Ocros,68735418,Virginia Stinson,0
Áncash,Ocros,Ocros,45553001,Irene Reiher,0
Áncash,Ocros,Ocros,25798651,James Ratliff,0
Áncash,Ocros,Ocros,20760197,Irene Reiher,1
Áncash,Ocros,Ocros,80646809,Terrell Gregory,0
Áncash,Ocros,Ocros,52341631,Terrell Gregory,0
Áncash,Ocros,Ocros,48317644,James Ratliff,1
Áncash,Ocros,Ocros,16244545,Helen Mathias,1
Áncash,Ocros,Ocros,16020315,Terrell Gregory,1
Áncash,Ocros,Ocros,35040505,Helen Mathias,0
Áncash,Ocros,Ocros,11697303,Helen Mathias,1
Áncash,Ocros,Ocros,79310015,Virginia Stinson,1
Áncash,Ocros,Ocros,56501629,Irene Reiher,1
Áncash,Ocros,Ocros,20763367,Irene Reiher,0
Áncash,Ocros,Ocros,61742466,Virginia Stinson,1
Áncash,Ocros,Ocros,76143992,Virginia Stinson,1
