region,provincia,distrito,candidato,dni,esvalido
Áncash,Carhuaz,Carhuaz,52776125,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,86650504,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,72072368,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,63598187,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,30474762,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,28901664,James Ratliff,1
Áncash,Carhuaz,Carhuaz,47540911,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,71546885,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,35832620,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,54547460,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,60812875,James Ratliff,1
Áncash,Carhuaz,Carhuaz,75919155,James Ratliff,0
Áncash,Carhuaz,Carhuaz,69390590,James Ratliff,1
Áncash,Carhuaz,Carhuaz,25195366,Helen Mathias,1
Áncash,Carhuaz,Carhuaz,42513525,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,71347147,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,41180274,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,62688195,James Ratliff,0
Áncash,Carhuaz,Carhuaz,72533223,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,66297216,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,63411498,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,30487502,James Ratliff,0
Áncash,Carhuaz,Carhuaz,44282014,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,21752372,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,73415124,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,55564599,James Ratliff,0
Áncash,Carhuaz,Carhuaz,26859699,James Ratliff,0
Áncash,Carhuaz,Carhuaz,24473242,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,79604887,James Ratliff,1
Áncash,Carhuaz,Carhuaz,22748192,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,69368284,James Ratliff,1
Áncash,Carhuaz,Carhuaz,85493181,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,87136466,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,85912565,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,29619503,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,65284232,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,14683230,James Ratliff,0
Áncash,Carhuaz,Carhuaz,81179710,James Ratliff,1
Áncash,Carhuaz,Carhuaz,54665513,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,66415370,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,24316053,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,30956418,James Ratliff,0
Áncash,Carhuaz,Carhuaz,67963472,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,70934313,James Ratliff,1
Áncash,Carhuaz,Carhuaz,80276062,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,56603094,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,22342529,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,81728866,James Ratliff,1
Áncash,Carhuaz,Carhuaz,48542449,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,19359444,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,77101386,James Ratliff,1
Áncash,Carhuaz,Carhuaz,79512166,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,50538957,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,50503704,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,19590708,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,37125371,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,77359624,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,22862837,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,70545359,James Ratliff,0
Áncash,Carhuaz,Carhuaz,68116046,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,67765539,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,14579898,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,83794682,James Ratliff,1
Áncash,Carhuaz,Carhuaz,61641088,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,83576581,James Ratliff,0
Áncash,Carhuaz,Carhuaz,58184839,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,51532832,Helen Mathias,1
Áncash,Carhuaz,Carhuaz,18946633,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,79838344,James Ratliff,0
Áncash,Carhuaz,Carhuaz,22262062,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,43111540,Helen Mathias,1
Áncash,Carhuaz,Carhuaz,29091837,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,37128100,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,70159614,James Ratliff,1
Áncash,Carhuaz,Carhuaz,37390437,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,76163969,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,35550317,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,85753302,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,24590011,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,78232754,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,31326054,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,30480731,James Ratliff,1
Áncash,Carhuaz,Carhuaz,31497744,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,77764694,Helen Mathias,1
Áncash,Carhuaz,Carhuaz,49907127,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,54965148,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,20772369,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,61734951,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,44812442,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,52015975,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,75007724,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,17170537,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,85548882,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,26807129,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,49880145,Irene Reiher,1
Áncash,Carhuaz,Carhuaz,59217372,Virginia Stinson,0
Áncash,Carhuaz,Carhuaz,17231415,James Ratliff,1
Áncash,Carhuaz,Carhuaz,61636419,James Ratliff,0
Áncash,Carhuaz,Carhuaz,61212125,James Ratliff,0
Áncash,Carhuaz,Carhuaz,70315586,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,25136736,Helen Mathias,1
Áncash,Carhuaz,Carhuaz,55633909,Terrell Gregory,1
Áncash,Carhuaz,Carhuaz,62612909,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,28954032,Helen Mathias,0
Áncash,Carhuaz,Carhuaz,51632964,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,60600583,James Ratliff,0
Áncash,Carhuaz,Carhuaz,20158949,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,27379937,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,26948029,James Ratliff,0
Áncash,Carhuaz,Carhuaz,78123638,Virginia Stinson,1
Áncash,Carhuaz,Carhuaz,75210343,Terrell Gregory,0
Áncash,Carhuaz,Carhuaz,68639341,James Ratliff,0
Áncash,Carhuaz,Carhuaz,63106845,Irene Reiher,0
Áncash,Carhuaz,Carhuaz,69303784,Helen Mathias,0
