region,provincia,distrito,candidato,dni,esvalido
Áncash,Pomabamba,Pomabamba,55067380,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,47076666,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,54564958,Irene Reiher,1
Áncash,Pomabamba,Pomabamba,74323100,James Ratliff,0
Áncash,Pomabamba,Pomabamba,44262381,Helen Mathias,1
Áncash,Pomabamba,Pomabamba,23443096,Irene Reiher,1
Áncash,Pomabamba,Pomabamba,13041271,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,34589883,James Ratliff,0
Áncash,Pomabamba,Pomabamba,70576608,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,15136656,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,34754620,Virginia Stinson,1
Áncash,Pomabamba,Pomabamba,68050167,Helen Mathias,0
Áncash,Pomabamba,Pomabamba,54932830,Virginia Stinson,1
Áncash,Pomabamba,Pomabamba,68981069,Virginia Stinson,1
Áncash,Pomabamba,Pomabamba,87225727,Irene Reiher,1
Áncash,Pomabamba,Pomabamba,25910985,James Ratliff,0
Áncash,Pomabamba,Pomabamba,30502712,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,68768112,James Ratliff,1
Áncash,Pomabamba,Pomabamba,15301468,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,65219601,Virginia Stinson,1
Áncash,Pomabamba,Pomabamba,65491066,Virginia Stinson,1
Áncash,Pomabamba,Pomabamba,47423789,Irene Reiher,1
Áncash,Pomabamba,Pomabamba,43291493,James Ratliff,1
Áncash,Pomabamba,Pomabamba,18607920,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,56736362,Irene Reiher,1
Áncash,Pomabamba,Pomabamba,42044710,James Ratliff,0
Áncash,Pomabamba,Pomabamba,53253873,Irene Reiher,1
Áncash,Pomabamba,Pomabamba,56615178,Helen Mathias,1
Áncash,Pomabamba,Pomabamba,46844874,James Ratliff,0
Áncash,Pomabamba,Pomabamba,16262539,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,87475767,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,89329333,Helen Mathias,0
Áncash,Pomabamba,Pomabamba,52053101,James Ratliff,0
Áncash,Pomabamba,Pomabamba,59650895,Terrell Gregory,1
Áncash,Pomabamba,Pomabamba,81036687,James Ratliff,1
Áncash,Pomabamba,Pomabamba,65781298,Helen Mathias,0
Áncash,Pomabamba,Pomabamba,81683419,Helen Mathias,1
Áncash,Pomabamba,Pomabamba,83865564,Terrell Gregory,1
Áncash,Pomabamba,Pomabamba,15919718,James Ratliff,0
Áncash,Pomabamba,Pomabamba,20558833,Virginia Stinson,1
Áncash,Pomabamba,Pomabamba,82185904,Irene Reiher,0
Áncash,Pomabamba,Pomabamba,53224388,Terrell Gregory,1
Áncash,Pomabamba,Pomabamba,32537356,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,31919674,James Ratliff,0
Áncash,Pomabamba,Pomabamba,34223392,James Ratliff,0
Áncash,Pomabamba,Pomabamba,54572204,James Ratliff,0
Áncash,Pomabamba,Pomabamba,19379431,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,84410840,Terrell Gregory,1
Áncash,Pomabamba,Pomabamba,18653368,Irene Reiher,0
Áncash,Pomabamba,Pomabamba,20007549,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,79681744,James Ratliff,1
Áncash,Pomabamba,Pomabamba,44111373,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,46142917,Helen Mathias,0
Áncash,Pomabamba,Pomabamba,79960948,Irene Reiher,0
Áncash,Pomabamba,Pomabamba,68597295,James Ratliff,1
Áncash,Pomabamba,Pomabamba,44324982,Terrell Gregory,1
Áncash,Pomabamba,Pomabamba,84701757,James Ratliff,0
Áncash,Pomabamba,Pomabamba,31626257,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,56904389,James Ratliff,0
Áncash,Pomabamba,Pomabamba,48514960,Terrell Gregory,0
Áncash,Pomabamba,Pomabamba,86679909,Virginia Stinson,0
Áncash,Pomabamba,Pomabamba,88607931,Virginia Stinson,1
