region,provincia,distrito,candidato,dni,esvalido
Áncash,Mariscal Luzuriaga,Piscobamba,32969459,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,81855122,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,58684560,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,27729912,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,68287797,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,26901803,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,64771699,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,22670005,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,82127100,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,79776506,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,15738906,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,57940816,Virginia Stinson,0
Áncash,Mariscal Luzuriaga,Piscobamba,15991138,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,25612886,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,73145044,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,30797842,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,77523161,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,39190623,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,13055898,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,29102083,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,24507215,Helen Mathias,1
Áncash,Mariscal Luzuriaga,Piscobamba,18865966,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,18021066,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,31882423,Helen Mathias,1
Áncash,Mariscal Luzuriaga,Piscobamba,68012853,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,18406671,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,78616645,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,56581947,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,22536309,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,55726823,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,82470859,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,82994666,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,62269848,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,55529086,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,26322164,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,46544372,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,67177539,Helen Mathias,1
Áncash,Mariscal Luzuriaga,Piscobamba,76962577,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,74526609,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,77677983,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,13738762,Helen Mathias,1
Áncash,Mariscal Luzuriaga,Piscobamba,88490115,Virginia Stinson,0
Áncash,Mariscal Luzuriaga,Piscobamba,40748695,Virginia Stinson,0
Áncash,Mariscal Luzuriaga,Piscobamba,70772653,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,14603491,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,28745723,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,13827555,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,41236862,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,34483010,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,43188125,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,34862078,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,35430612,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,53622702,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,11181985,Virginia Stinson,0
Áncash,Mariscal Luzuriaga,Piscobamba,35672357,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,89376650,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,31540477,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,88552570,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,20496287,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,69796289,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,41207870,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,34377702,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,75518841,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,41709970,Helen Mathias,1
Áncash,Mariscal Luzuriaga,Piscobamba,56971168,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,35738050,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,77524390,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,20847979,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,82364632,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,68508099,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,13106624,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,43267695,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,19659659,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,18499484,Virginia Stinson,1
Áncash,Mariscal Luzuriaga,Piscobamba,45383300,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,33949951,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,57669454,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,76155501,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,61298978,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,80162981,Virginia Stinson,0
Áncash,Mariscal Luzuriaga,Piscobamba,41910261,James Ratliff,1
Áncash,Mariscal Luzuriaga,Piscobamba,47980737,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,70508384,Helen Mathias,1
Áncash,Mariscal Luzuriaga,Piscobamba,20372953,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,61558995,James Ratliff,0
Áncash,Mariscal Luzuriaga,Piscobamba,50912293,Irene Reiher,0
Áncash,Mariscal Luzuriaga,Piscobamba,31766665,Virginia Stinson,0
Áncash,Mariscal Luzuriaga,Piscobamba,25819339,Helen Mathias,0
Áncash,Mariscal Luzuriaga,Piscobamba,14496340,Terrell Gregory,0
Áncash,Mariscal Luzuriaga,Piscobamba,77156696,Terrell Gregory,1
Áncash,Mariscal Luzuriaga,Piscobamba,27552622,Irene Reiher,1
Áncash,Mariscal Luzuriaga,Piscobamba,62419871,James Ratliff,0
