region,provincia,distrito,candidato,dni,esvalido
Huánuco,Dos de Mayo,La Unión,60125067,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,18234702,Emily Gomez,1
Huánuco,Dos de Mayo,La Unión,71724996,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,51901366,Loretta Gardner,1
Huánuco,Dos de Mayo,La Unión,38065552,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,40722533,Elizabeth Hickman,0
Huánuco,Dos de Mayo,La Unión,77882886,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,82509552,Ellen Culliton,1
Huánuco,Dos de Mayo,La Unión,29008566,Ellen Culliton,0
Huánuco,Dos de Mayo,La Unión,57916690,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,58469949,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,64073357,Paul Jennette,0
Huánuco,Dos de Mayo,La Unión,46561816,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,88557247,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,70366108,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,42383332,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,51326112,Emily Gomez,0
Huánuco,Dos de Mayo,La Unión,25940602,Paul Jennette,0
Huánuco,Dos de Mayo,La Unión,29383914,Emily Gomez,1
Huánuco,Dos de Mayo,La Unión,62469138,Elizabeth Hickman,0
Huánuco,Dos de Mayo,La Unión,10708284,Ellen Culliton,1
Huánuco,Dos de Mayo,La Unión,80523423,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,44143052,Ellen Culliton,1
Huánuco,Dos de Mayo,La Unión,85178994,Ellen Culliton,1
Huánuco,Dos de Mayo,La Unión,75018436,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,50824641,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,21608451,Ellen Culliton,0
Huánuco,Dos de Mayo,La Unión,19295904,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,19882996,Paul Jennette,0
Huánuco,Dos de Mayo,La Unión,85755096,Emily Gomez,1
Huánuco,Dos de Mayo,La Unión,14167852,Ellen Culliton,0
Huánuco,Dos de Mayo,La Unión,68609211,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,21647850,Elizabeth Hickman,0
Huánuco,Dos de Mayo,La Unión,25970735,Elizabeth Hickman,0
Huánuco,Dos de Mayo,La Unión,64488605,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,28779614,Ellen Culliton,1
Huánuco,Dos de Mayo,La Unión,14363442,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,13545784,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,56470697,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,84706103,Elizabeth Hickman,1
Huánuco,Dos de Mayo,La Unión,23777523,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,56228697,Loretta Gardner,1
Huánuco,Dos de Mayo,La Unión,73004967,Paul Jennette,1
Huánuco,Dos de Mayo,La Unión,13065996,Elizabeth Hickman,0
Huánuco,Dos de Mayo,La Unión,81318264,Emily Gomez,0
Huánuco,Dos de Mayo,La Unión,41918244,Ellen Culliton,0
Huánuco,Dos de Mayo,La Unión,76918867,Ellen Culliton,1
Huánuco,Dos de Mayo,La Unión,78357618,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,74099443,Loretta Gardner,0
Huánuco,Dos de Mayo,La Unión,14553523,Ellen Culliton,0
Huánuco,Dos de Mayo,La Unión,83220483,Emily Gomez,0
