region,provincia,distrito,candidato,dni,esvalido
Huánuco,Huánuco,Huanuco,46009091,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,62127345,Paul Jennette,0
Huánuco,Huánuco,Huanuco,30751806,Paul Jennette,0
Huánuco,Huánuco,Huanuco,71837707,Loretta Gardner,1
Huánuco,Huánuco,Huanuco,60764055,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,13797083,Paul Jennette,0
Huánuco,Huánuco,Huanuco,14881882,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,42942797,Loretta Gardner,1
Huánuco,Huánuco,Huanuco,43065050,Emily Gomez,1
Huánuco,Huánuco,Huanuco,60640301,Elizabeth Hickman,1
Huánuco,Huánuco,Huanuco,34546473,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,83030007,Emily Gomez,1
Huánuco,Huánuco,Huanuco,46197868,Ellen Culliton,1
Huánuco,Huánuco,Huanuco,39004094,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,45327088,Paul Jennette,1
Huánuco,Huánuco,Huanuco,20177578,Ellen Culliton,0
Huánuco,Huánuco,Huanuco,38954134,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,44937499,Loretta Gardner,0
Huánuco,Huánuco,Huanuco,76284205,Ellen Culliton,1
Huánuco,Huánuco,Huanuco,82666643,Paul Jennette,1
Huánuco,Huánuco,Huanuco,84665095,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,67752796,Elizabeth Hickman,1
Huánuco,Huánuco,Huanuco,76216162,Ellen Culliton,1
Huánuco,Huánuco,Huanuco,72179374,Ellen Culliton,0
Huánuco,Huánuco,Huanuco,47194088,Elizabeth Hickman,0
Huánuco,Huánuco,Huanuco,42601391,Ellen Culliton,1
Huánuco,Huánuco,Huanuco,88607220,Paul Jennette,0
Huánuco,Huánuco,Huanuco,55991519,Ellen Culliton,0
Huánuco,Huánuco,Huanuco,53254908,Ellen Culliton,0
Huánuco,Huánuco,Huanuco,17585209,Loretta Gardner,1
Huánuco,Huánuco,Huanuco,43232515,Paul Jennette,0
Huánuco,Huánuco,Huanuco,49528059,Ellen Culliton,1
Huánuco,Huánuco,Huanuco,64471623,Loretta Gardner,1
