region,provincia,distrito,candidato,dni,esvalido
Huánuco,Leoncio Prado,Rupa-Rupa,45419572,Emily Gomez,0
Huánuco,Leoncio Prado,Rupa-Rupa,42748846,Elizabeth Hickman,0
Huánuco,Leoncio Prado,Rupa-Rupa,79204511,Paul Jennette,0
Huánuco,Leoncio Prado,Rupa-Rupa,27290658,Elizabeth Hickman,1
Huánuco,Leoncio Prado,Rupa-Rupa,29310134,Elizabeth Hickman,1
Huánuco,Leoncio Prado,Rupa-Rupa,80965076,Emily Gomez,1
Huánuco,Leoncio Prado,Rupa-Rupa,81126314,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,76967142,Paul Jennette,1
Huánuco,Leoncio Prado,Rupa-Rupa,17949265,Elizabeth Hickman,0
Huánuco,Leoncio Prado,Rupa-Rupa,45566289,Ellen Culliton,1
Huánuco,Leoncio Prado,Rupa-Rupa,23989266,Ellen Culliton,1
Huánuco,Leoncio Prado,Rupa-Rupa,48959391,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,32816719,Paul Jennette,1
Huánuco,Leoncio Prado,Rupa-Rupa,49384733,Paul Jennette,1
Huánuco,Leoncio Prado,Rupa-Rupa,75488447,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,47074562,Elizabeth Hickman,0
Huánuco,Leoncio Prado,Rupa-Rupa,26108847,Ellen Culliton,0
Huánuco,Leoncio Prado,Rupa-Rupa,36857527,Loretta Gardner,0
Huánuco,Leoncio Prado,Rupa-Rupa,48651207,Emily Gomez,1
Huánuco,Leoncio Prado,Rupa-Rupa,64840228,Ellen Culliton,1
Huánuco,Leoncio Prado,Rupa-Rupa,25050413,Elizabeth Hickman,1
Huánuco,Leoncio Prado,Rupa-Rupa,87390529,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,39753161,Elizabeth Hickman,0
Huánuco,Leoncio Prado,Rupa-Rupa,79812422,Ellen Culliton,0
Huánuco,Leoncio Prado,Rupa-Rupa,73225049,Paul Jennette,0
Huánuco,Leoncio Prado,Rupa-Rupa,28279636,Paul Jennette,0
Huánuco,Leoncio Prado,Rupa-Rupa,46136682,Paul Jennette,1
Huánuco,Leoncio Prado,Rupa-Rupa,87788151,Paul Jennette,1
Huánuco,Leoncio Prado,Rupa-Rupa,50621009,Ellen Culliton,1
Huánuco,Leoncio Prado,Rupa-Rupa,72064104,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,28461715,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,58731120,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,79358033,Emily Gomez,1
Huánuco,Leoncio Prado,Rupa-Rupa,48582947,Loretta Gardner,1
Huánuco,Leoncio Prado,Rupa-Rupa,39521622,Paul Jennette,1
Huánuco,Leoncio Prado,Rupa-Rupa,81994756,Elizabeth Hickman,0
Huánuco,Leoncio Prado,Rupa-Rupa,63268495,Loretta Gardner,0
