region,provincia,distrito,candidato,dni,esvalido
Huánuco,Yarowilca ,Chavinillo,56054341,Elizabeth Hickman,0
Huánuco,Yarowilca ,Chavinillo,28608322,Loretta Gardner,1
Huánuco,Yarowilca ,Chavinillo,24654541,Elizabeth Hickman,1
Huánuco,Yarowilca ,Chavinillo,25473140,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,22858779,Elizabeth Hickman,1
Huánuco,Yarowilca ,Chavinillo,80897578,Elizabeth Hickman,0
Huánuco,Yarowilca ,Chavinillo,72134533,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,85029172,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,58531570,Ellen Culliton,0
Huánuco,Yarowilca ,Chavinillo,46012818,Loretta Gardner,1
Huánuco,Yarowilca ,Chavinillo,57330138,Paul Jennette,0
Huánuco,Yarowilca ,Chavinillo,14135054,Paul Jennette,1
Huánuco,Yarowilca ,Chavinillo,13310809,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,33735770,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,77901441,Loretta Gardner,0
Huánuco,Yarowilca ,Chavinillo,27271898,Paul Jennette,0
Huánuco,Yarowilca ,Chavinillo,55257687,Paul Jennette,0
Huánuco,Yarowilca ,Chavinillo,86223423,Loretta Gardner,1
Huánuco,Yarowilca ,Chavinillo,55738829,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,53235589,Paul Jennette,1
Huánuco,Yarowilca ,Chavinillo,87211194,Ellen Culliton,0
Huánuco,Yarowilca ,Chavinillo,63412409,Emily Gomez,1
Huánuco,Yarowilca ,Chavinillo,46214533,Loretta Gardner,1
Huánuco,Yarowilca ,Chavinillo,49877142,Loretta Gardner,0
Huánuco,Yarowilca ,Chavinillo,64439868,Elizabeth Hickman,1
Huánuco,Yarowilca ,Chavinillo,35603573,Loretta Gardner,1
Huánuco,Yarowilca ,Chavinillo,11391266,Paul Jennette,0
Huánuco,Yarowilca ,Chavinillo,56008630,Paul Jennette,1
Huánuco,Yarowilca ,Chavinillo,45954001,Ellen Culliton,1
