region,provincia,distrito,candidato,dni,esvalido
Huánuco,Lauricocha ,Jesús,65985395,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,81050753,Elizabeth Hickman,0
Huánuco,Lauricocha ,Jesús,57290376,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,14371565,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,44487293,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,76832565,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,63614639,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,15660162,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,75102134,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,43266097,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,84321332,Ellen Culliton,1
Huánuco,Lauricocha ,Jesús,25455309,Emily Gomez,0
Huánuco,Lauricocha ,Jesús,25233069,Paul Jennette,0
Huánuco,Lauricocha ,Jesús,18273493,Elizabeth Hickman,0
Huánuco,Lauricocha ,Jesús,83428216,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,48284351,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,56943036,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,33501469,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,43836365,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,83516878,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,35601646,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,51988849,Emily Gomez,0
Huánuco,Lauricocha ,Jesús,77568390,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,38027860,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,82028683,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,56329231,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,77014341,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,24991122,Emily Gomez,0
Huánuco,Lauricocha ,Jesús,20416455,Elizabeth Hickman,0
Huánuco,Lauricocha ,Jesús,12094214,Elizabeth Hickman,0
Huánuco,Lauricocha ,Jesús,20425883,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,60891116,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,46988717,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,43043474,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,40989413,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,83903185,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,76813497,Emily Gomez,1
Huánuco,Lauricocha ,Jesús,39460159,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,87714107,Paul Jennette,0
Huánuco,Lauricocha ,Jesús,81436500,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,15283580,Emily Gomez,1
Huánuco,Lauricocha ,Jesús,33341758,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,41343757,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,64366078,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,71269919,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,58766966,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,61470573,Loretta Gardner,0
Huánuco,Lauricocha ,Jesús,18163796,Emily Gomez,1
Huánuco,Lauricocha ,Jesús,15489126,Elizabeth Hickman,1
Huánuco,Lauricocha ,Jesús,70819255,Elizabeth Hickman,0
Huánuco,Lauricocha ,Jesús,25478358,Emily Gomez,1
Huánuco,Lauricocha ,Jesús,51130127,Loretta Gardner,1
Huánuco,Lauricocha ,Jesús,60286930,Elizabeth Hickman,1
Huánuco,Lauricocha ,Jesús,16244511,Paul Jennette,1
Huánuco,Lauricocha ,Jesús,11732071,Ellen Culliton,0
Huánuco,Lauricocha ,Jesús,16791924,Emily Gomez,1
Huánuco,Lauricocha ,Jesús,43735259,Emily Gomez,0
