region,provincia,distrito,candidato,dni,esvalido
Callao,Prov. Const. del Callao,Callao,73615809,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,69485430,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,52489338,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,52325713,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,33181234,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,19370158,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,60840791,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,41774087,John Shaw,1
Callao,Prov. Const. del Callao,Callao,31489731,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,14924317,John Shaw,1
Callao,Prov. Const. del Callao,Callao,64850629,John Shaw,0
Callao,Prov. Const. del Callao,Callao,61344587,John Shaw,0
Callao,Prov. Const. del Callao,Callao,71562535,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,83024647,John Shaw,0
Callao,Prov. Const. del Callao,Callao,16377112,John Shaw,1
Callao,Prov. Const. del Callao,Callao,46878336,Maurice Douglas,0
Callao,Prov. Const. del Callao,Callao,66462647,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,33806974,John Shaw,0
Callao,Prov. Const. del Callao,Callao,17389720,John Shaw,1
Callao,Prov. Const. del Callao,Callao,89589781,John Shaw,0
Callao,Prov. Const. del Callao,Callao,88150406,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,25455915,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,78578392,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,47455968,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,67823864,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,47218099,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,33164419,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,30715074,Maurice Douglas,0
Callao,Prov. Const. del Callao,Callao,32194317,John Shaw,0
Callao,Prov. Const. del Callao,Callao,76987340,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,61087463,John Shaw,1
Callao,Prov. Const. del Callao,Callao,22572124,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,58804542,John Shaw,0
Callao,Prov. Const. del Callao,Callao,32028614,John Shaw,1
Callao,Prov. Const. del Callao,Callao,13261604,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,37126262,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,89210124,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,46957068,Marla Denson,1
Callao,Prov. Const. del Callao,Callao,87156131,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,63271462,Maurice Douglas,0
Callao,Prov. Const. del Callao,Callao,42538786,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,61659412,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,65627017,Maurice Douglas,0
Callao,Prov. Const. del Callao,Callao,55003969,John Shaw,0
Callao,Prov. Const. del Callao,Callao,89891047,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,10322240,Maurice Douglas,0
Callao,Prov. Const. del Callao,Callao,58803693,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,52079131,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,48367045,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,33261224,John Shaw,1
Callao,Prov. Const. del Callao,Callao,89445399,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,42671428,John Shaw,0
Callao,Prov. Const. del Callao,Callao,27806350,Marla Denson,1
Callao,Prov. Const. del Callao,Callao,46435719,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,46560528,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,73502613,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,11427984,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,80978374,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,56240656,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,56623793,John Shaw,0
Callao,Prov. Const. del Callao,Callao,43442711,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,35576712,Maurice Douglas,0
Callao,Prov. Const. del Callao,Callao,13557816,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,74620375,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,60802613,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,78120258,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,45076827,John Shaw,0
Callao,Prov. Const. del Callao,Callao,51590921,John Shaw,0
Callao,Prov. Const. del Callao,Callao,60272447,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,74275433,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,50455465,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,35349729,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,33657409,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,18668749,John Shaw,0
Callao,Prov. Const. del Callao,Callao,64341175,Marla Denson,0
Callao,Prov. Const. del Callao,Callao,24748304,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Callao,59162858,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,13495805,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,47956911,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Callao,28273592,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Callao,20999434,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,18356161,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Callao,21264044,Maurice Douglas,1
Callao,Prov. Const. del Callao,Callao,55933423,Marla Denson,1
Callao,Prov. Const. del Callao,Bellavista,30280165,Darrell Blazejewski,1
Callao,Prov. Const. del Callao,Bellavista,54593298,Maurice Douglas,0
Callao,Prov. Const. del Callao,Bellavista,67327967,Marla Denson,1
Callao,Prov. Const. del Callao,Bellavista,57599321,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Bellavista,66421433,John Shaw,1
Callao,Prov. Const. del Callao,Bellavista,70207893,Maurice Douglas,1
Callao,Prov. Const. del Callao,Bellavista,77577227,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Bellavista,75499821,Marla Denson,0
Callao,Prov. Const. del Callao,Bellavista,76117961,Maurice Douglas,0
Callao,Prov. Const. del Callao,Bellavista,42871785,Maurice Douglas,1
Callao,Prov. Const. del Callao,Bellavista,32576106,Darrell Blazejewski,0
Callao,Prov. Const. del Callao,Bellavista,60287817,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Bellavista,65409877,Marla Denson,0
Callao,Prov. Const. del Callao,Bellavista,23726969,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Bellavista,17295779,Maurice Douglas,0
Callao,Prov. Const. del Callao,Bellavista,85793921,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Bellavista,23502664,Jerry Mcgowin,0
Callao,Prov. Const. del Callao,Bellavista,42940347,Jerry Mcgowin,1
Callao,Prov. Const. del Callao,Bellavista,39938910,Marla Denson,1
Callao,Prov. Const. del Callao,Bellavista,21401405,John Shaw,1
Callao,Prov. Const. del Callao,Bellavista,71240606,John Shaw,1
Callao,Prov. Const. del Callao,Bellavista,38055113,Darrell Blazejewski,0
